Date ;0.08-Yrs ;0.25-Yrs ;0.50-Yrs ;1.00-Yrs ;2.00-Yrs ;3.00-Yrs ;4.00-Yrs ;5.00-Yrs ;6.00-Yrs ;7.00-Yrs ;8.00-Yrs ;9.00-Yrs ;10.00-Yrs ;11.00-Yrs ;12.00-Yrs ;13.00-Yrs ;14.00-Yrs ;15.00-Yrs ;16.00-Yrs ;17.00-Yrs ;18.00-Yrs ;19.00-Yrs ;20.00-Yrs ;21.00-Yrs ;22.00-Yrs ;23.00-Yrs ;24.00-Yrs ;25.00-Yrs ;26.00-Yrs ;27.00-Yrs ;28.00-Yrs ;29.00-Yrs ;30.00-Yrs ;31.00-Yrs ;32.00-Yrs ;33.00-Yrs ;34.00-Yrs ;35.00-Yrs ;36.00-Yrs ;37.00-Yrs ;38.00-Yrs ;39.00-Yrs ;40.00-Yrs ;41.00-Yrs ;42.00-Yrs ;43.00-Yrs ;44.00-Yrs ;45.00-Yrs ;46.00-Yrs ;47.00-Yrs ;48.00-Yrs ;49.00-Yrs ;50.00-Yrs
2025-07-14;1.452166;1.455732;1.453101;1.446771;1.378968;1.386553;1.411081;1.422826;1.451095;1.505395;1.526187;1.543740;1.555751;1.600108;1.666256;1.704505;1.714704;1.730070;1.822285;1.916245;2.029216;2.038814;2.049875;2.082344;2.092932;2.103521;2.113719;2.117524;2.121329;2.125658;2.139016;2.152374;2.166647;2.196706;2.226764;2.256823;2.286881;2.316940;2.345641;2.348181;2.350722;2.353262;2.355802;2.358058;2.354262;2.346014;2.337766;2.329518;2.321270;;;;
2025-07-11;1.453960;1.456414;1.453798;1.448557;1.368392;1.369534;1.389527;1.405260;1.442849;1.500531;1.520879;1.542091;1.552629;1.589740;1.655703;1.694756;1.698975;1.708230;1.804347;1.901684;2.014147;2.024488;2.036994;2.086656;2.094737;2.102817;2.110727;2.115334;2.119941;2.124939;2.137939;2.150939;2.164739;2.194930;2.225120;2.255311;2.285501;2.315692;2.344784;2.348258;2.351732;2.355206;2.358679;2.361782;2.355531;2.348113;2.340695;2.333277;2.325859;;;;
2025-07-09;1.451990;1.454528;1.452064;1.446761;1.361594;1.361104;1.379124;1.395364;1.437369;1.493566;1.516977;1.530719;1.543249;1.582068;1.642114;1.680726;1.682822;1.690091;1.797072;1.903879;2.002683;2.012022;2.023662;2.080033;2.087632;2.095232;2.102734;2.108102;2.113471;2.119137;2.131731;2.144325;2.157629;2.187497;2.217365;2.247234;2.277102;2.306970;2.335977;2.341654;2.347331;2.353009;2.358686;2.363755;2.351108;2.343988;2.336868;2.329748;2.322628;;;;
2025-07-08;1.453185;1.454401;1.452508;1.446911;1.365463;1.365642;1.388478;1.407987;1.449367;1.503505;1.527019;1.539585;1.550234;1.589309;1.654922;1.685641;1.687367;1.694256;1.806843;1.918675;2.011085;2.022459;2.035952;2.093232;2.096792;2.100351;2.104018;2.110193;2.116369;2.122772;2.134873;2.146974;2.159792;2.190580;2.221368;2.252156;2.282944;2.313732;2.343739;2.350797;2.357855;2.364913;2.371971;2.378462;2.366898;2.361566;2.356235;2.350903;2.345571;;;;
2025-07-07;1.460142;1.460496;1.456454;1.454107;1.396313;1.397144;1.402138;1.427655;1.476981;1.524081;1.551518;1.580513;1.584118;1.607211;1.658381;1.687855;1.689520;1.696420;1.817531;1.937400;2.026561;2.036825;2.049216;2.108978;2.116032;2.123087;2.130213;2.139134;2.148055;2.156752;2.159347;2.161942;2.165715;2.201382;2.237049;2.272716;2.308383;2.344050;2.378741;2.382017;2.385294;2.388571;2.391847;2.394612;2.379569;2.377552;2.375535;2.373518;2.371500;;;;
2025-07-04;1.466271;1.467752;1.463968;1.461146;1.415700;1.424962;1.441665;1.448801;1.492170;1.549841;1.574531;1.603037;1.603443;1.624281;1.688628;1.710725;1.717960;1.729182;1.848335;1.966690;2.060457;2.073279;2.087122;2.130003;2.143392;2.156780;2.169877;2.173573;2.177268;2.180946;2.183992;2.187038;2.191043;2.229127;2.267211;2.305294;2.343378;2.381461;2.418743;2.420248;2.421752;2.423256;2.424760;2.426261;2.427418;2.420382;2.413347;2.406312;2.399277;;;;
2025-07-03;1.467207;1.470251;1.467597;1.463757;1.414086;1.426940;1.443712;1.446253;1.489341;1.552199;1.584172;1.605832;1.606557;1.624986;1.690677;1.714210;1.719413;1.728468;1.850844;1.972212;2.061221;2.071318;2.082705;2.134452;2.149401;2.164350;2.178979;2.182268;2.185557;2.188888;2.193907;2.198926;2.204768;2.243161;2.281555;2.319948;2.358341;2.396735;2.434425;2.436170;2.437916;2.439661;2.441406;2.443137;2.443886;2.438606;2.433327;2.428047;2.422768;;;;
2025-07-02;1.466571;1.466646;1.464256;1.460453;1.389238;1.394585;1.416517;1.392453;1.447520;1.510616;1.555447;1.595827;1.588387;1.601830;1.664859;1.694038;1.694808;1.699582;1.833193;1.965373;2.049075;2.055239;2.063201;2.133536;2.152514;2.171491;2.190237;2.199854;2.209472;2.218845;2.217350;2.215854;2.215213;2.252701;2.290189;2.327677;2.365165;2.402654;2.439557;2.441472;2.443387;2.445302;2.447216;2.449086;2.447699;2.443844;2.439989;2.436134;2.432279;;;;
2025-07-01;1.468899;1.465317;1.464190;1.460497;1.378318;1.380212;1.397718;1.374714;1.433433;1.494911;1.537481;1.578022;1.573769;1.586204;1.638753;1.676161;1.677826;1.683120;1.817287;1.950103;2.032892;2.042115;2.053233;2.137734;2.161436;2.185138;2.208587;2.220771;2.232954;2.244869;2.243074;2.241279;2.240199;2.275702;2.311205;2.346708;2.382211;2.417715;2.452754;2.454395;2.456037;2.457679;2.459320;2.460986;2.464700;2.458975;2.453250;2.447525;2.441800;;;;
2025-06-30;1.477137;1.473521;1.472253;1.468191;1.399439;1.405482;1.415222;1.402303;1.464084;1.516896;1.576486;1.605313;1.599549;1.612848;1.669909;1.706088;1.705256;1.707789;1.843431;1.977833;2.061596;2.081260;2.101796;2.160693;2.194163;2.227632;2.260583;2.266994;2.273405;2.279664;2.276841;2.274018;2.271786;2.304909;2.338031;2.371154;2.404277;2.437400;2.470190;2.472971;2.475752;2.478533;2.481313;2.484157;2.494405;2.489629;2.484852;2.480075;2.475298;;;;
2025-06-27;1.478171;1.474494;1.472725;1.470579;1.401416;1.402526;1.415265;1.409818;1.464712;1.518895;1.565682;1.596522;1.599696;1.607466;1.657377;1.699972;1.698492;1.699293;1.836549;1.972814;2.048967;2.076260;2.103979;2.162029;2.195916;2.229802;2.263394;2.270430;2.277466;2.284441;2.284071;2.283701;2.283592;2.315085;2.346578;2.378072;2.409565;2.441058;2.472475;2.476093;2.479712;2.483331;2.486950;2.490568;2.500422;2.497372;2.494322;2.491271;2.488221;;;;
2025-06-26;1.479076;1.475734;1.472408;1.471222;1.402743;1.404805;1.416026;1.416050;1.473940;1.532922;1.572537;1.607854;1.614178;1.628854;1.669601;1.712313;1.717861;1.725309;1.869526;2.012573;2.070924;2.097832;2.125272;2.200267;2.232162;2.264057;2.295768;2.305266;2.314763;2.324194;2.321483;2.318771;2.316230;2.344526;2.372823;2.401119;2.429415;2.457711;2.486008;2.488200;2.490392;2.492584;2.494776;2.496969;2.513273;2.510886;2.508447;2.506008;2.503570;;;;
2025-06-25;1.487717;1.485791;1.480464;1.478904;1.427574;1.432937;1.463496;1.456307;1.509269;1.568089;1.619197;1.654507;1.657511;1.666926;1.713219;1.745300;1.767215;1.790320;1.920875;2.050956;2.137536;2.166131;2.195337;2.297581;2.309149;2.320717;2.332330;2.351941;2.371553;2.391113;2.391711;2.392310;2.392987;2.422026;2.451066;2.480105;2.509145;2.538184;2.567224;2.565051;2.562793;2.560534;2.558276;2.556017;2.572997;2.564669;2.556201;2.547734;2.539266;;;;
2025-06-24;1.492639;1.490634;1.486737;1.486249;1.440707;1.459251;1.481209;1.477227;1.524861;1.593312;1.649753;1.672184;1.675062;1.688811;1.750869;1.779515;1.808488;1.838142;1.950031;2.061894;2.169949;2.197480;2.225360;2.315972;2.327859;2.339747;2.351652;2.370318;2.388984;2.407649;2.411969;2.416290;2.420610;2.449912;2.479215;2.508517;2.537820;2.567123;2.596425;2.593834;2.591068;2.588301;2.585535;2.582768;2.601104;2.594152;2.586988;2.579825;2.572661;;;;
2025-06-23;1.499129;1.496807;1.493907;1.493430;1.451153;1.470618;1.493459;1.499102;1.539685;1.606503;1.660293;1.685204;1.685814;1.698284;1.770130;1.786103;1.825660;1.865587;1.972642;2.079719;2.190171;2.221378;2.252680;2.318360;2.333554;2.348747;2.363941;2.384714;2.405487;2.426260;2.429030;2.431751;2.434472;2.465431;2.496468;2.527505;2.558542;2.589579;2.620616;2.617247;2.613593;2.609939;2.606284;2.602630;2.628108;2.621009;2.613546;2.606082;2.598619;;;;
2025-06-20;1.502232;1.499050;1.495729;1.495533;1.457406;1.469764;1.490771;1.487529;1.534489;1.604301;1.645630;1.672632;1.673049;1.682848;1.742531;1.776167;1.814143;1.852118;1.962126;2.072332;2.174720;2.211516;2.248133;2.317945;2.333829;2.349415;2.365001;2.387323;2.409699;2.432076;2.433716;2.435126;2.436536;2.470691;2.505208;2.539725;2.574242;2.608759;2.643276;2.641773;2.639668;2.637562;2.635457;2.633352;2.652145;2.647923;2.643243;2.638563;2.633882;;;;
2025-06-19;1.505153;1.502652;1.498462;1.499252;1.467485;1.476541;1.491752;1.494355;1.535331;1.605684;1.647778;1.672222;1.669400;1.678028;1.737615;1.798336;1.830785;1.863156;1.990963;2.119297;2.196799;2.236857;2.276709;2.349677;2.361333;2.372478;2.383623;2.406628;2.429764;2.452901;2.456858;2.460549;2.464241;2.498069;2.532315;2.566562;2.600808;2.635055;2.669302;2.666352;2.662675;2.658998;2.655321;2.651644;2.677368;2.674254;2.670480;2.666705;2.662931;;;;
2025-06-18;1.510465;1.507025;1.503031;1.503605;1.492770;1.496111;1.508195;1.516609;1.551644;1.632138;1.665470;1.683285;1.684734;1.686644;1.750760;1.816164;1.848678;1.881010;2.005718;2.131191;2.226441;2.263813;2.300707;2.363750;2.375511;2.386700;2.397889;2.419926;2.442114;2.464302;2.474282;2.484058;2.493834;2.526096;2.558734;2.591371;2.624009;2.656647;2.689285;2.686524;2.682971;2.679417;2.675863;2.672310;2.696823;2.695200;2.692899;2.690598;2.688296;;;;
2025-06-17;1.513889;1.510800;1.507685;1.507466;1.500991;1.501009;1.521611;1.529848;1.568234;1.638944;1.672444;1.694325;1.697978;1.704749;1.767815;1.843032;1.867337;1.891220;2.037457;2.185049;2.283922;2.313808;2.342934;2.389689;2.398888;2.407562;2.416237;2.445252;2.474607;2.503962;2.508261;2.512069;2.515878;2.551663;2.588073;2.624483;2.660893;2.697304;2.733714;2.734658;2.734706;2.734753;2.734801;2.734849;2.737313;2.734556;2.731651;2.728746;2.725841;;;;
2025-06-16;1.516366;1.514386;1.514276;1.518316;1.507651;1.513190;1.544786;1.545821;1.578442;1.644768;1.676641;1.701463;1.709697;1.715842;1.783151;1.880656;1.898434;1.915324;2.060834;2.208130;2.305892;2.334308;2.361771;2.401569;2.410321;2.418551;2.426780;2.459980;2.493668;2.527356;2.534264;2.540572;2.546880;2.579830;2.613377;2.646923;2.680470;2.714017;2.747563;2.747914;2.747329;2.746744;2.746159;2.745574;2.749818;2.748412;2.746825;2.745239;2.743653;;;;
2025-06-13;1.516543;1.514562;1.514354;1.517699;1.490186;1.487979;1.512420;1.517203;1.556745;1.621193;1.646830;1.676456;1.679845;1.689726;1.756497;1.873297;1.890520;1.905777;2.045596;2.188208;2.295445;2.324096;2.351003;2.393973;2.403618;2.412410;2.421203;2.454289;2.488059;2.521829;2.529416;2.536189;2.542962;2.576302;2.610466;2.644631;2.678796;2.712961;2.747126;2.747700;2.747033;2.746366;2.745698;2.745031;2.749377;2.749271;2.748979;2.748688;2.748396;;;;
2025-06-12;1.517044;1.515062;1.516594;1.518243;1.496388;1.496196;1.523431;1.524924;1.567831;1.627716;1.652296;1.679477;1.685685;1.703555;1.778209;1.894106;1.915116;1.933979;2.064422;2.197685;2.314627;2.341377;2.365857;2.411078;2.420043;2.427971;2.435898;2.468683;2.502240;2.535798;2.540766;2.544762;2.548758;2.582594;2.617445;2.652296;2.687147;2.721998;2.756848;2.757060;2.755891;2.754721;2.753551;2.752381;2.755006;2.754352;2.753551;2.752750;2.751949;;;;
2025-06-11;1.520518;1.518527;1.522387;1.521893;1.505689;1.511204;1.538741;1.532712;1.584914;1.636649;1.668027;1.696597;1.699508;1.714391;1.786825;1.910393;1.928466;1.943838;2.072874;2.205112;2.326678;2.354012;2.378700;2.429285;2.437024;2.443407;2.449790;2.480955;2.512963;2.544971;2.556648;2.567574;2.578500;2.609043;2.640311;2.671578;2.702846;2.734114;2.765382;2.765650;2.764589;2.763529;2.762468;2.761408;2.763008;2.763131;2.763181;2.763231;2.763281;;;;
2025-06-10;1.522318;1.520323;1.524206;1.524179;1.509769;1.502951;1.535393;1.534709;1.585046;1.625158;1.651665;1.679317;1.684859;1.707557;1.768335;1.907380;1.920963;1.930949;2.062788;2.198413;2.309185;2.333747;2.355655;2.421293;2.431512;2.439796;2.448080;2.479408;2.511587;2.543766;2.556219;2.567886;2.579553;2.609624;2.640429;2.671234;2.702039;2.732844;2.763650;2.763328;2.761579;2.759830;2.758081;2.756331;2.758634;2.758988;2.759238;2.759488;2.759737;;;;
2025-06-09;1.526789;1.524781;1.528923;1.526236;1.511230;1.505470;1.533947;1.536434;1.589251;1.648115;1.658235;1.679305;1.689512;1.737608;1.794939;1.929215;1.951157;1.969535;2.090005;2.213946;2.334378;2.358096;2.378531;2.436192;2.444326;2.450580;2.456834;2.490328;2.524909;2.559490;2.573274;2.586168;2.599061;2.629918;2.661544;2.693171;2.724797;2.756424;2.788051;2.788752;2.787942;2.787133;2.786324;2.785514;2.789575;2.787630;2.785361;2.783093;2.780824;;;;
2025-05-30;1.554108;1.552028;1.551619;1.546090;1.566715;1.569434;1.606501;1.615199;1.696751;1.763514;1.786894;1.797240;1.800673;1.855230;1.942116;2.044081;2.054096;2.058442;2.176256;2.301349;2.396597;2.419166;2.437197;2.485238;2.498669;2.509638;2.520606;2.544076;2.568426;2.592777;2.605812;2.618016;2.630219;2.659310;2.689643;2.719975;2.750308;2.780640;2.810972;2.813707;2.814237;2.814767;2.815298;2.815828;2.811082;2.811465;2.812309;2.813154;2.813999;;;;
2025-05-29;1.557483;1.555394;1.552442;1.548341;1.573602;1.584773;1.616508;1.628254;1.718677;1.786457;1.805629;1.816865;1.830947;1.883424;1.971795;2.057402;2.073671;2.085504;2.205835;2.333462;2.427807;2.446709;2.460688;2.496090;2.508537;2.519262;2.529988;2.554773;2.580592;2.606411;2.619627;2.631877;2.644127;2.672795;2.702722;2.732648;2.762575;2.792502;2.822428;2.825081;2.825468;2.825855;2.826241;2.826628;2.826663;2.827711;2.828850;2.829988;2.831126;;;;
2025-05-28;1.557351;1.555264;1.552467;1.547996;1.572178;1.576239;1.605861;1.618173;1.711599;1.779538;1.800681;1.817851;1.826505;1.883926;1.971458;2.055149;2.069532;2.079272;2.197684;2.323744;2.422517;2.440088;2.452078;2.495038;2.507332;2.517203;2.527075;2.549511;2.572910;2.596309;2.612124;2.627333;2.642542;2.670998;2.700513;2.730027;2.759542;2.789056;2.818571;2.821236;2.821583;2.821930;2.822278;2.822625;2.822671;2.823812;2.825054;2.826296;2.827538;;;;
2025-05-27;1.562450;1.560353;1.556072;1.551600;1.580162;1.586831;1.623836;1.638659;1.720505;1.792348;1.815216;1.833654;1.845560;1.893408;1.981637;2.067685;2.085255;2.098015;2.213043;2.335591;2.442412;2.461799;2.474844;2.502407;2.513386;2.523007;2.532628;2.554318;2.576972;2.599625;2.614240;2.628187;2.642134;2.671301;2.701732;2.732164;2.762595;2.793026;2.823458;2.826129;2.826313;2.826498;2.826683;2.826868;2.827040;2.829356;2.831872;2.834388;2.836904;;;;
2025-05-26;1.569126;1.567028;1.562513;1.558238;1.594395;1.603091;1.638278;1.653253;1.727835;1.800524;1.824643;1.850702;1.861806;1.910211;2.003647;2.080088;2.097789;2.111262;2.225364;2.347183;2.449646;2.468486;2.481026;2.506873;2.518117;2.528109;2.538100;2.559040;2.580889;2.602739;2.618088;2.632875;2.647663;2.676095;2.705704;2.735313;2.764922;2.794532;2.824141;2.826593;2.826525;2.826458;2.826390;2.826322;2.826561;2.828620;2.830852;2.833083;2.835315;;;;
2025-05-23;1.568086;1.566067;1.561927;1.557877;1.597873;1.604917;1.638898;1.650298;1.727222;1.802670;1.823352;1.846052;1.860362;1.907505;1.998441;2.076330;2.099768;2.118771;2.227816;2.344631;2.447480;2.467174;2.479796;2.507397;2.518953;2.528953;2.538953;2.561277;2.584746;2.608214;2.622215;2.635305;2.648396;2.676197;2.705411;2.734626;2.763840;2.793055;2.822270;2.824805;2.824599;2.824394;2.824188;2.823983;2.824603;2.826073;2.827625;2.829177;2.830728;;;;
2025-05-22;1.570965;1.569280;1.566298;1.562714;1.611361;1.624081;1.666241;1.680757;1.758317;1.826275;1.839833;1.868767;1.886980;1.933737;2.029091;2.099173;2.117421;2.131383;2.242062;2.361402;2.472078;2.491804;2.503455;2.524838;2.533279;2.540435;2.547590;2.568948;2.591670;2.614391;2.627496;2.639644;2.651793;2.679918;2.709631;2.739345;2.769058;2.798771;2.828485;2.830769;2.830144;2.829519;2.828894;2.828269;2.830178;2.832185;2.834172;2.836160;2.838147;;;;
2025-05-21;1.572809;1.572158;1.569429;1.564101;1.609255;1.625254;1.665008;1.679005;1.755708;1.824654;1.839420;1.874277;1.880994;1.934023;2.025791;2.100129;2.118332;2.131647;2.240355;2.357917;2.469463;2.489550;2.501201;2.523216;2.531834;2.539070;2.546306;2.567405;2.589881;2.612358;2.626110;2.638966;2.651821;2.679896;2.709533;2.739170;2.768808;2.798445;2.828082;2.830713;2.830388;2.830063;2.829738;2.829413;2.833725;2.834908;2.835679;2.836451;2.837222;;;;
2025-05-20;1.574607;1.573746;1.569723;1.564567;1.598024;1.608916;1.648898;1.663138;1.739253;1.810803;1.830255;1.854419;1.862328;1.911330;2.007909;2.088808;2.104186;2.113618;2.222403;2.340737;2.452481;2.474623;2.488216;2.514377;2.524510;2.532926;2.541342;2.561971;2.583856;2.605740;2.619692;2.632803;2.645914;2.673842;2.703341;2.732841;2.762341;2.791840;2.821340;2.824274;2.824212;2.824149;2.824087;2.824025;2.830068;2.830301;2.829777;2.829253;2.828729;;;;
2025-05-19;1.577707;1.575982;1.571371;1.566779;1.596340;1.609480;1.649050;1.666906;1.736996;1.812036;1.834301;1.859957;1.872681;1.924162;2.022557;2.094661;2.109975;2.120075;2.225141;2.339647;2.459656;2.483424;2.497571;2.515439;2.523849;2.531248;2.538646;2.560647;2.584196;2.607745;2.621182;2.633513;2.645844;2.673959;2.703801;2.733643;2.763485;2.793328;2.823170;2.826115;2.825934;2.825753;2.825573;2.825392;2.831524;2.832452;2.832666;2.832881;2.833095;;;;
2025-05-16;1.577682;1.576027;1.571204;1.566838;1.572450;1.585565;1.625227;1.648428;1.718666;1.790243;1.821011;1.852207;1.867458;1.907421;1.996969;2.070015;2.091315;2.107311;2.212546;2.327546;2.440043;2.464863;2.480120;2.504660;2.514720;2.523029;2.531338;2.552662;2.575498;2.598335;2.613269;2.627257;2.641246;2.670366;2.701296;2.732227;2.763157;2.794087;2.825018;2.827758;2.826930;2.826103;2.825276;2.824448;2.829654;2.832705;2.835374;2.838043;2.840712;;;;
2025-05-13;1.580856;1.571313;1.568250;1.568566;1.567882;1.596880;1.644040;1.658139;1.732911;1.797720;1.834251;1.876710;1.884850;1.945169;2.048166;2.094439;2.116109;2.135686;2.246159;2.367505;2.470845;2.491622;2.502779;2.515060;2.520491;2.525062;2.529633;2.553603;2.580028;2.606453;2.621683;2.635459;2.649234;2.678264;2.709278;2.740291;2.771305;2.802318;2.833332;2.837267;2.837491;2.837715;2.837939;2.838162;2.836021;2.838073;2.840761;2.843450;2.846138;;;;
2025-05-09;1.580596;1.570155;1.567116;1.565059;1.543388;1.560847;1.595386;1.608440;1.702775;1.757376;1.787800;1.841413;1.852075;1.918169;2.021449;2.072664;2.094961;2.114379;2.222873;2.343262;2.443997;2.464855;2.475396;2.499576;2.506597;2.511010;2.515423;2.538179;2.563515;2.588851;2.605438;2.620763;2.636089;2.665179;2.696254;2.727330;2.758405;2.789480;2.820556;2.825256;2.825963;2.826670;2.827377;2.828084;2.824601;2.825353;2.826862;2.828371;2.829881;;;;
2025-05-08;1.579258;1.569766;1.566906;1.564255;1.522660;1.530856;1.569494;1.571777;1.667663;1.729164;1.766298;1.814247;1.823232;1.899407;1.990558;2.053429;2.074412;2.090306;2.198096;2.318482;2.416352;2.436072;2.445504;2.488554;2.498022;2.502103;2.506184;2.529312;2.555187;2.581062;2.597981;2.613577;2.629172;2.657961;2.688700;2.719439;2.750178;2.780916;2.811655;2.816790;2.817955;2.819120;2.820285;2.821449;2.818856;2.819107;2.819903;2.820700;2.821496;;;;
2025-05-07;1.583337;1.573297;1.571021;1.570925;1.516380;1.516926;1.564930;1.567871;1.658791;1.725236;1.772532;1.817199;1.827845;1.896840;1.990575;2.047290;2.066243;2.080716;2.189658;2.311884;2.408419;2.431626;2.445030;2.491327;2.499951;2.502458;2.504966;2.526833;2.551562;2.576291;2.591003;2.604198;2.617393;2.646881;2.678837;2.710792;2.742748;2.774703;2.806659;2.812148;2.813436;2.814724;2.816012;2.817300;2.813431;2.814129;2.815704;2.817279;2.818854;;;;
2025-05-06;1.602867;1.593825;1.594049;1.592184;1.557309;1.566130;1.619500;1.612327;1.690187;1.778272;1.831166;1.880223;1.887813;1.938310;2.021049;2.075086;2.093015;2.106434;2.213275;2.333587;2.423038;2.448205;2.464745;2.500266;2.508424;2.512122;2.515821;2.537546;2.561999;2.586453;2.601362;2.614791;2.628221;2.657308;2.688824;2.720340;2.751856;2.783373;2.814889;2.820184;2.821221;2.822259;2.823296;2.824333;2.821658;2.821887;2.822701;2.823515;2.824329;;;;
2025-05-02;1.616396;1.611924;1.607404;1.603639;1.564623;1.587179;1.643558;1.627973;1.704515;1.794706;1.858833;1.899330;1.904782;1.951804;2.043276;2.095957;2.111829;2.122924;2.235677;2.364566;2.459893;2.484432;2.498579;2.513504;2.518430;2.521711;2.524993;2.546430;2.570884;2.595338;2.609231;2.621330;2.633430;2.662536;2.694532;2.726528;2.758524;2.790520;2.822516;2.828272;2.829373;2.830474;2.831575;2.832676;2.830026;2.829785;2.830104;2.830423;2.830742;;;;
2025-04-30;1.634667;1.632452;1.628494;1.623742;1.540568;1.547180;1.593664;1.590855;1.676883;1.775341;1.835298;1.880426;1.889867;1.936133;2.026339;2.076064;2.091694;2.102854;2.214425;2.342677;2.438266;2.465711;2.482736;2.498253;2.502938;2.505825;2.508713;2.528945;2.552188;2.575431;2.585060;2.592274;2.599489;2.631330;2.667540;2.703750;2.739961;2.776171;2.812381;2.818807;2.819721;2.820635;2.821549;2.822463;2.818427;2.817988;2.818406;2.818824;2.819242;;;;
2025-04-29;1.649509;1.647551;1.642258;1.637764;1.546995;1.550094;1.596704;1.590081;1.679297;1.781483;1.841869;1.887180;1.899050;1.945998;2.041843;2.084085;2.097897;2.108465;2.216224;2.340492;2.430619;2.458477;2.476742;2.496021;2.500607;2.502612;2.504617;2.523606;2.545609;2.567611;2.578541;2.587463;2.596386;2.628866;2.665615;2.702363;2.739112;2.775861;2.812610;2.819050;2.819765;2.820480;2.821194;2.821909;2.817939;2.817639;2.818221;2.818803;2.819385;;;;
2025-04-25;1.656663;1.652063;1.648534;1.641154;1.554726;1.555137;1.604872;1.592516;1.693170;1.799697;1.857732;1.901248;1.911079;1.949121;2.048783;2.099191;2.108374;2.111702;2.217381;2.342002;2.422344;2.449411;2.468136;2.494044;2.501125;2.504393;2.507660;2.525611;2.546394;2.567176;2.578336;2.587603;2.596871;2.629602;2.666948;2.704295;2.741641;2.778988;2.816335;2.822725;2.822781;2.822838;2.822894;2.822950;2.823926;2.824363;2.824649;2.824934;2.825219;;;;
2025-04-24;1.661158;1.655241;1.654707;1.645959;1.559826;1.575889;1.636083;1.615666;1.715399;1.816923;1.887603;1.935703;1.947592;1.991129;2.078087;2.132452;2.141404;2.143069;2.241788;2.358844;2.444779;2.475582;2.497080;2.506194;2.511194;2.515861;2.520529;2.539642;2.561598;2.583553;2.597556;2.609964;2.622371;2.653368;2.688096;2.722823;2.757551;2.792278;2.827006;2.832796;2.832550;2.832303;2.832057;2.831810;2.831975;2.832601;2.833308;2.834015;2.834721;;;;
2025-04-23;1.659925;1.651798;1.651213;1.645525;1.525635;1.541303;1.604526;1.600174;1.703326;1.794005;1.849463;1.893910;1.902405;1.959550;2.033763;2.089038;2.103388;2.110682;2.212498;2.332539;2.417510;2.440168;2.452114;2.475869;2.483513;2.487532;2.491551;2.512349;2.536515;2.560680;2.575238;2.587829;2.600421;2.633536;2.670850;2.708165;2.745480;2.782794;2.820109;2.826034;2.825284;2.824535;2.823786;2.823037;2.823943;2.824325;2.824516;2.824707;2.824898;;;;
2025-04-22;1.666065;1.656358;1.658060;1.651046;1.529837;1.539891;1.598810;1.637974;1.731322;1.798745;1.849722;1.890778;1.897297;1.959901;2.026702;2.082452;2.097707;2.105566;2.205195;2.322877;2.410000;2.433069;2.444720;2.471248;2.480013;2.484616;2.489218;2.509356;2.532673;2.555989;2.571042;2.584371;2.597699;2.630980;2.668423;2.705866;2.743309;2.780752;2.818195;2.824578;2.824231;2.823884;2.823538;2.823191;2.823447;2.823451;2.823370;2.823289;2.823208;;;;
2025-04-21;1.671866;1.661845;1.661386;1.653613;1.505898;1.501947;1.562017;1.600372;1.694302;1.779272;1.819629;1.859531;1.871797;1.950701;2.000674;2.060012;2.068418;2.066441;2.173426;2.302274;2.381078;2.400136;2.409221;2.457964;2.473859;2.481371;2.488884;2.508076;2.529704;2.551333;2.565422;2.577908;2.590394;2.624054;2.662216;2.700378;2.738540;2.776701;2.814863;2.821336;2.820814;2.820292;2.819771;2.819249;2.820377;2.820385;2.820058;2.819731;2.819403;;;;
2025-04-18;1.679811;1.671236;1.670130;1.660457;1.513129;1.500000;1.573927;1.609912;1.704374;1.782119;1.831803;1.864692;1.881849;1.965332;2.018068;2.067262;2.076916;2.078476;2.184645;2.313057;2.388703;2.409779;2.421638;2.463192;2.478447;2.486610;2.494774;2.512960;2.533358;2.553756;2.569100;2.583309;2.597517;2.630612;2.667952;2.705293;2.742634;2.779975;2.817316;2.823605;2.822656;2.821706;2.820757;2.819807;2.823464;2.824072;2.823698;2.823323;2.822948;;;;
2025-04-17;1.693423;1.688982;1.684329;1.678910;1.533159;1.528960;1.606122;1.638573;1.727026;1.811374;1.864085;1.909723;1.933071;1.993011;2.051897;2.088776;2.093974;2.093430;2.196530;2.322085;2.410198;2.428776;2.434047;2.483134;2.499910;2.507418;2.514926;2.535617;2.559273;2.582928;2.594730;2.603818;2.612906;2.644400;2.681024;2.717648;2.754272;2.790896;2.827520;2.833386;2.831953;2.830520;2.829088;2.827655;2.833293;2.833971;2.833038;2.832106;2.831174;;;;
2025-04-16;1.701406;1.699577;1.695991;1.687133;1.563980;1.558860;1.637925;1.669207;1.748920;1.835971;1.896992;1.943357;1.953347;2.011464;2.084730;2.115129;2.112505;2.104738;2.209642;2.339417;2.421505;2.440125;2.447060;2.491605;2.507665;2.515419;2.523174;2.544438;2.568796;2.593153;2.606173;2.616550;2.626927;2.657761;2.693363;2.728965;2.764567;2.800169;2.835771;2.840321;2.837372;2.834423;2.831475;2.828526;2.837619;2.839355;2.838557;2.837759;2.836960;;;;
