Date;Based On;Group;Averaged Spread (bp);Averaged Spread (bp);Averaged Spread (bp);Standard Deviation (bp);Standard Deviation (bp);Standard Deviation (bp);Averaged Maturity;Averaged Maturity;Averaged Maturity
Date;Based On;Group;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.;<= 3 Yrs.;3 - 5 Yrs.;> 5 Yrs.
2025-09-02;Maturity;A;74.094775;109.117713;142.336429;26.413888;29.980563;26.994405;1.566790;3.905446;7.139143
2025-09-02;Maturity;A-;141.806380;199.773818;217.343939;58.648180;50.172981;47.436511;1.420674;3.900477;7.061669
2025-09-02;Maturity;BBB+;219.239586;271.610966;249.515445;63.820139;77.575067;47.704806;1.450115;3.799695;7.408732
2025-09-02;Maturity;BBB;281.116936;328.860574;289.465460;63.399736;58.576263;30.288532;1.503798;3.875342;6.144292
2025-09-02;Maturity;BBB-;378.993051;-;-;53.444088;-;-;1.429422;-;-
2025-09-02;Duration;AAA;37.438440;78.177013;83.515616;24.939067;40.856833;47.743953;1.335953;4.010958;8.586799
2025-09-02;Duration;AA+;43.968507;73.674666;85.811264;35.450014;28.582602;12.809574;1.297716;4.458904;8.288845
2025-09-02;Duration;AA;40.933503;69.225931;106.494670;17.086817;19.056083;24.968246;1.430974;4.043639;8.315753
2025-09-02;Duration;AA-;57.102552;83.872989;126.840373;31.583983;32.235074;40.236146;1.718078;4.257756;7.754198
2025-09-02;Duration;A+;84.735407;131.731266;156.404498;34.809306;44.768237;41.505076;1.523599;4.363806;8.065479
2025-09-02;Duration;A;74.579481;117.080589;143.712136;26.448157;29.955628;29.178885;1.633953;4.225804;7.464931
2025-09-02;Duration;A-;146.653618;198.086862;221.656366;60.778965;49.193508;49.384233;1.517025;4.291145;7.619378
2025-09-02;Duration;BBB+;220.625171;272.600781;251.417634;64.260752;78.474733;46.826969;1.522551;4.155993;7.707240
2025-09-02;Duration;BBB;280.265664;325.615379;326.175142;62.851053;56.121304;-;1.539421;4.179078;8.109589
2025-09-02;Duration;BBB-;378.693455;-;-;53.703279;-;-;1.429422;-;-
2025-09-01;Maturity;AAA;37.336160;73.992169;87.551442;24.855996;38.382866;47.724714;1.338692;3.938869;8.307990
2025-09-01;Maturity;AA+;44.020230;74.591327;83.478119;35.449377;30.053994;12.134503;1.300456;4.382039;8.084018
2025-09-01;Maturity;AA;39.781493;65.653775;105.522002;16.336417;14.402019;19.565663;1.334891;3.846758;7.689863
2025-09-01;Maturity;AA-;55.807289;76.909827;122.227188;31.299197;32.398030;39.355367;1.569306;3.871084;7.414525
2025-09-01;Maturity;A+;82.406240;132.331699;152.365240;32.904193;43.864254;42.469442;1.451108;4.025910;7.663305
2025-09-01;Maturity;A;74.150135;108.862893;141.865210;26.342061;29.934008;27.337928;1.569530;3.908185;7.141882
2025-09-01;Maturity;A-;141.382574;200.120092;217.322146;58.868715;50.080155;47.429212;1.414647;3.903216;7.064408
2025-09-01;Maturity;BBB+;219.105360;270.368709;249.459998;63.198987;74.974057;47.725069;1.452855;3.802435;7.411472
2025-09-01;Maturity;BBB;280.622453;327.353978;274.735798;63.668653;60.792539;30.184249;1.506538;3.878082;6.147032
2025-09-01;Maturity;BBB-;378.927151;-;-;53.416953;-;-;1.432162;-;-
2025-09-01;Duration;AAA;37.286128;78.188620;83.514309;24.841192;40.856589;47.704966;1.338692;4.013698;8.589539
2025-09-01;Duration;AA+;43.954382;74.014878;85.802382;35.465747;28.392247;12.858943;1.300456;4.461643;8.291585
2025-09-01;Duration;AA;40.977173;69.156699;106.363869;16.939822;19.105588;24.895453;1.433713;4.046379;8.318493
2025-09-01;Duration;AA-;56.970265;82.995186;126.804318;31.554903;32.581259;40.199467;1.720818;4.260496;7.756938
2025-09-01;Duration;A+;84.967525;132.795418;156.468185;34.891932;46.392612;41.512632;1.526338;4.366546;8.068219
2025-09-01;Duration;A;74.637466;116.835909;143.238479;26.358634;29.962371;29.571084;1.636692;4.228544;7.467671
2025-09-01;Duration;A-;146.230886;198.367680;221.699735;60.981660;49.135840;49.330899;1.510945;4.293885;7.622118
2025-09-01;Duration;BBB+;220.507972;271.220447;251.481515;63.663264;75.590639;46.804566;1.525290;4.158732;7.709980
2025-09-01;Duration;BBB;279.474182;322.904205;310.931077;63.285523;59.123615;-;1.542161;4.181818;8.112328
2025-09-01;Duration;BBB-;378.647932;-;-;53.590434;-;-;1.432162;-;-
2025-08-29;Maturity;AAA;37.508148;73.197233;87.106054;24.454109;39.059313;48.129316;1.346912;3.947088;8.316210
2025-08-29;Maturity;AA+;43.753128;74.584020;83.440488;35.517074;30.054396;12.146863;1.308675;4.390258;8.092237
2025-08-29;Maturity;AA;39.628483;65.105942;100.166474;16.241868;14.766665;21.893209;1.343110;3.772994;7.248858
2025-08-29;Maturity;AA-;55.355400;76.170950;121.638841;31.030006;31.827900;38.684646;1.554903;3.825249;7.377930
2025-08-29;Maturity;A+;82.277093;132.403688;151.779191;32.872192;43.975755;41.636650;1.459328;4.034129;7.671524
2025-08-29;Maturity;A;73.808861;108.542461;141.566278;26.234291;29.453222;27.188604;1.577749;3.916404;7.150102
2025-08-29;Maturity;A-;140.424741;199.688176;217.271422;58.747819;50.096878;47.451473;1.403778;3.894608;7.072628
2025-08-29;Maturity;BBB+;217.694272;268.754028;249.451704;63.129222;71.640966;47.724100;1.445723;3.810654;7.419691
2025-08-29;Maturity;BBB;280.107494;325.839140;260.006150;63.915513;63.231147;30.277391;1.514757;3.886301;6.155251
2025-08-29;Maturity;BBB-;378.641060;-;-;53.460150;-;-;1.440381;-;-
2025-08-29;Duration;AAA;37.453830;77.405330;83.119867;24.444070;41.512441;48.246741;1.346912;4.021917;8.597758
2025-08-29;Duration;AA+;43.701021;73.952176;85.675210;35.531912;28.392132;12.732090;1.308675;4.469863;8.299804
2025-08-29;Duration;AA;40.868498;69.130005;106.373010;16.888846;19.062284;24.919462;1.441933;4.054598;8.326712
2025-08-29;Duration;AA-;57.004253;85.627057;125.982760;31.300353;34.521701;40.173073;1.729037;4.334176;7.866064
2025-08-29;Duration;A+;84.867004;132.793920;155.728289;34.868729;46.459713;40.479354;1.534557;4.374765;8.076438
2025-08-29;Duration;A;74.328359;116.450656;142.908885;26.255903;29.553095;29.319416;1.644911;4.236763;7.475890
2025-08-29;Duration;A-;145.736891;197.665979;221.838593;60.969236;49.555144;49.356383;1.510403;4.302104;7.630337
2025-08-29;Duration;BBB+;219.162652;269.316026;251.429798;63.639868;71.886521;46.897492;1.518041;4.166952;7.718199
2025-08-29;Duration;BBB;278.680176;320.115025;296.723796;63.738268;62.603061;-;1.550380;4.190037;8.120547
2025-08-29;Duration;BBB-;378.403948;-;-;53.589722;-;-;1.440381;-;-
2025-08-28;Maturity;AAA;37.915892;70.975336;87.104766;24.573602;38.912934;48.122954;1.322100;3.894117;8.318949
2025-08-28;Maturity;AA+;44.181562;74.562439;83.719191;35.129447;30.068465;11.807285;1.311415;4.392998;8.094977
2025-08-28;Maturity;AA;39.356178;64.757537;105.476930;16.430010;15.028167;19.610516;1.345850;3.775733;7.700822
2025-08-28;Maturity;AA-;54.189757;76.616099;121.960310;31.734602;32.500043;39.408645;1.557642;3.850837;7.425484
2025-08-28;Maturity;A+;82.393180;132.377778;151.792996;32.895929;44.017347;41.537915;1.462067;4.036868;7.674264
2025-08-28;Maturity;A;74.309964;107.319718;141.597327;26.026998;29.463958;26.999908;1.580489;3.892054;7.108047
2025-08-28;Maturity;A-;140.378611;198.600729;216.995096;58.871648;50.565310;47.119251;1.406518;3.897348;7.075367
2025-08-28;Maturity;BBB+;217.241474;267.153228;249.436756;61.613163;68.491853;47.726584;1.448462;3.813394;7.422431
2025-08-28;Maturity;BBB;279.149788;324.365770;245.213855;65.093912;65.936714;30.311851;1.517496;3.889041;6.157990
2025-08-28;Maturity;BBB-;378.702960;-;-;53.444973;-;-;1.443120;-;-
2025-08-28;Duration;AAA;37.818963;77.397838;83.114842;24.361058;41.494086;48.243095;1.349651;4.024657;8.600498
2025-08-28;Duration;AA+;44.130115;73.924963;85.965936;35.149547;28.397618;12.275115;1.311415;4.472602;8.302544
2025-08-28;Duration;AA;40.530489;68.661703;106.344347;17.014296;19.912172;24.958807;1.444672;3.984404;8.329452
2025-08-28;Duration;AA-;55.560154;85.545767;126.163977;32.020712;34.735286;40.575646;1.713581;4.319322;7.868804
2025-08-28;Duration;A+;84.980932;132.754804;155.751543;34.889149;46.484313;40.357882;1.537297;4.377505;8.079178
2025-08-28;Duration;A;74.731797;116.325729;142.903251;26.091633;29.503801;29.322091;1.647651;4.239503;7.478630
2025-08-28;Duration;A-;145.702929;196.563842;221.445339;61.094835;49.980483;48.957403;1.513142;4.304844;7.633077
2025-08-28;Duration;BBB+;218.735609;267.504087;251.407190;62.223689;68.344216;46.867944;1.520781;4.169691;7.720939
2025-08-28;Duration;BBB;277.421902;317.447308;281.671240;65.195386;66.411957;-;1.553120;4.192777;8.123287
2025-08-28;Duration;BBB-;378.464930;-;-;53.578951;-;-;1.443120;-;-
2025-08-27;Maturity;AAA;38.212100;71.864938;87.078564;24.689703;38.154414;48.113079;1.304468;3.896857;8.321689
2025-08-27;Maturity;AA+;44.442855;74.500333;83.153579;34.996817;30.115021;11.239916;1.314155;4.395738;8.097716
2025-08-27;Maturity;AA;40.049813;64.739244;105.461466;15.586855;15.038437;19.610994;1.348589;3.778473;7.703561
2025-08-27;Maturity;AA-;54.483275;77.810281;121.935258;31.580827;33.287001;39.414073;1.560382;3.853576;7.428224
2025-08-27;Maturity;A+;82.380799;132.276098;151.679152;32.899830;43.931116;41.440842;1.464807;4.039608;7.677003
2025-08-27;Maturity;A;74.593088;107.277077;141.653261;26.159169;29.467265;27.369367;1.583228;3.894794;7.155581
2025-08-27;Maturity;A-;140.403990;197.027276;213.941325;58.883427;49.920397;45.772612;1.409257;3.897737;7.120464
2025-08-27;Maturity;BBB+;213.994236;265.495937;249.406076;56.944976;65.530043;47.710189;1.419665;3.816133;7.425171
2025-08-27;Maturity;BBB;279.173632;324.329480;245.130224;65.073300;65.953685;30.390649;1.520236;3.891780;6.160730
2025-08-27;Maturity;BBB-;378.752774;-;-;53.410462;-;-;1.445860;-;-
2025-08-27;Duration;AAA;38.236056;77.815781;83.123519;24.485684;41.078899;48.189743;1.331904;4.027397;8.603237
2025-08-27;Duration;AA+;44.391510;73.845332;85.496856;35.021160;28.421763;11.763782;1.314155;4.475342;8.305283
2025-08-27;Duration;AA;41.180725;68.651789;106.260764;16.189077;19.885033;24.826419;1.447412;3.987144;8.332191
2025-08-27;Duration;AA-;55.810896;86.663309;126.299247;31.856043;35.126581;40.640811;1.716320;4.322062;7.871544
2025-08-27;Duration;A+;84.966531;132.537537;155.766881;34.882626;46.246155;40.390985;1.540037;4.380245;8.081917
2025-08-27;Duration;A;75.001019;115.501984;143.250763;26.208139;29.395516;29.482071;1.650391;4.224070;7.481369
2025-08-27;Duration;A-;145.716537;193.219498;219.555871;61.089023;48.095973;48.229687;1.515882;4.299287;7.651301
2025-08-27;Duration;BBB+;215.627021;265.640020;251.519331;57.887358;64.955059;46.954883;1.493325;4.172431;7.723679
2025-08-27;Duration;BBB;277.451453;317.381040;281.850373;65.185846;66.434888;-;1.555859;4.195516;8.126027
2025-08-27;Duration;BBB-;378.520798;-;-;53.510642;-;-;1.445860;-;-
2025-08-25;Maturity;AAA;39.775835;71.533364;87.117856;23.838611;38.479568;48.106613;1.309948;3.902336;8.327168
2025-08-25;Maturity;AA+;44.728128;74.505682;83.192603;34.870458;30.118673;11.200880;1.319634;4.401217;8.103196
2025-08-25;Maturity;AA;40.155804;64.847587;105.504351;15.454138;14.950602;19.579905;1.354069;3.783953;7.709041
2025-08-25;Maturity;AA-;55.354526;76.134836;123.200682;31.787735;33.026831;38.988630;1.518661;3.814131;7.433703
2025-08-25;Maturity;A+;83.124203;132.292997;152.179773;32.387437;43.948006;41.015077;1.453956;4.045088;7.682483
2025-08-25;Maturity;A;74.297030;106.954088;141.984737;26.119169;29.540332;27.301406;1.575342;3.878449;7.161060
2025-08-25;Maturity;A-;141.071118;197.888230;212.133956;57.144815;47.907588;43.403433;1.433463;3.919746;7.125944
2025-08-25;Maturity;BBB+;214.329969;265.511004;249.417711;56.765599;65.543597;47.694693;1.425144;3.821613;7.430650
2025-08-25;Maturity;BBB;299.211102;286.930339;245.161521;62.095231;67.228489;30.276858;1.455675;3.688584;6.166210
2025-08-25;Maturity;BBB-;378.768242;-;-;53.473732;-;-;1.451340;-;-
2025-08-25;Duration;AAA;39.848033;77.250994;83.188105;23.657573;41.657736;48.137936;1.337384;4.032876;8.608717
2025-08-25;Duration;AA+;44.676703;73.892116;85.401029;34.888290;28.417165;11.448476;1.319634;4.480822;8.310763
2025-08-25;Duration;AA;41.322869;68.657824;106.562924;16.086650;19.929591;25.088680;1.452892;3.992623;8.337671
2025-08-25;Duration;AA-;55.162449;88.094334;127.774951;30.162115;35.941086;39.888187;1.700456;4.298489;7.877023
2025-08-25;Duration;A+;85.647167;132.602485;156.365719;34.344972;46.277185;39.892901;1.529074;4.385724;8.087397
2025-08-25;Duration;A;74.951398;115.398167;143.730583;26.251482;29.726402;29.407451;1.655870;4.229549;7.486849
2025-08-25;Duration;A-;145.903049;194.408989;217.798312;59.321643;45.998644;45.903499;1.530002;4.280041;7.656780
2025-08-25;Duration;BBB+;216.464822;259.872040;251.561402;57.777951;67.273240;46.967648;1.480424;4.120870;7.729158
2025-08-25;Duration;BBB;295.890503;276.974789;281.964837;63.220460;56.498411;-;1.513368;4.576027;8.131506
2025-08-25;Duration;BBB-;378.545694;-;-;53.648331;-;-;1.451340;-;-
2025-08-22;Maturity;AAA;39.558027;71.554008;87.074824;23.721422;38.474042;48.101244;1.298320;3.910555;8.335388
2025-08-22;Maturity;AA+;45.178454;74.490619;83.127242;34.742813;30.120910;11.201978;1.327853;4.409436;8.111415
2025-08-22;Maturity;AA;40.134499;64.858630;105.422962;15.446003;14.945681;19.553904;1.362288;3.792172;7.717260
2025-08-22;Maturity;AA-;56.430890;76.161885;120.926262;31.227644;33.003343;34.663919;1.526880;3.822350;7.441923
2025-08-22;Maturity;A+;83.389834;132.294735;152.130850;32.605347;43.950669;40.992310;1.462175;4.053307;7.690702
2025-08-22;Maturity;A;74.508914;106.757147;141.936720;26.225854;29.915682;27.298279;1.583561;3.886668;7.169280
2025-08-22;Maturity;A-;140.704801;197.467690;211.268398;56.861435;47.551292;42.534246;1.425737;3.927965;7.134163
2025-08-22;Maturity;BBB+;214.385720;266.288344;250.168024;56.639808;65.988820;48.497314;1.433363;3.829832;7.438869
2025-08-22;Maturity;BBB;299.221764;286.942513;245.063946;62.086594;67.200864;30.253315;1.463894;3.696803;6.174429
2025-08-22;Maturity;BBB-;378.722538;-;-;53.477547;-;-;1.459559;-;-
2025-08-22;Duration;AAA;39.628560;77.266898;83.287121;23.550378;41.641980;48.342893;1.325636;4.041095;8.616936
2025-08-22;Duration;AA+;45.129285;73.871157;85.320113;34.765122;28.422205;11.570258;1.327853;4.489041;8.318982
2025-08-22;Duration;AA;41.314936;68.662330;106.481736;16.089843;19.906889;25.020919;1.461111;4.000843;8.345890
2025-08-22;Duration;AA-;56.124536;88.089659;125.069796;29.634873;35.918321;34.905378;1.708675;4.306708;7.885242
2025-08-22;Duration;A+;85.063179;133.310704;156.505980;33.782821;45.886059;39.898542;1.518244;4.363680;8.095616
2025-08-22;Duration;A;75.079508;115.387737;143.831054;26.420939;29.708061;29.423457;1.664090;4.237769;7.495068
2025-08-22;Duration;A-;144.491878;195.166753;217.300659;58.571264;45.319024;45.103419;1.503018;4.253218;7.664999
2025-08-22;Duration;BBB+;216.526091;260.694000;252.757008;57.664053;67.820921;47.839060;1.488643;4.129089;7.737377
2025-08-22;Duration;BBB;295.924820;276.950206;282.382450;63.210058;56.562082;-;1.521587;4.584246;8.139726
2025-08-22;Duration;BBB-;378.503654;-;-;53.615456;-;-;1.459559;-;-
2025-08-21;Maturity;AAA;39.543514;71.558321;87.077770;23.739147;38.447808;48.092500;1.301060;3.913295;8.338127
2025-08-21;Maturity;AA+;45.179106;74.578692;82.986886;34.733818;30.053376;11.025587;1.330593;4.412176;8.114155
2025-08-21;Maturity;AA;40.273999;64.712559;105.447173;15.540150;15.038243;19.595093;1.365028;3.794912;7.720000
2025-08-21;Maturity;AA-;56.822467;77.459940;122.142309;30.980711;32.083357;36.378669;1.529620;3.825090;7.444662
2025-08-21;Maturity;A+;83.156819;132.298285;152.119925;32.701322;43.943188;40.967533;1.464915;4.056047;7.693442
2025-08-21;Maturity;A;74.448136;105.601018;142.562318;26.368485;30.803266;28.124534;1.586301;3.889408;7.172019
2025-08-21;Maturity;A-;140.801162;197.425305;209.979998;57.053433;47.693835;41.163999;1.428477;3.930704;7.136903
2025-08-21;Maturity;BBB+;214.832474;267.586942;251.042189;56.695966;66.807012;49.518214;1.436103;3.832572;7.441609
2025-08-21;Maturity;BBB;299.260214;286.894311;245.159808;62.048527;67.206722;30.116438;1.466634;3.699543;6.177169
2025-08-21;Maturity;BBB-;378.721497;-;-;53.460386;-;-;1.462299;-;-
2025-08-21;Duration;AAA;39.613970;77.300496;83.242350;23.568560;41.653675;48.228667;1.328375;4.043835;8.619676
2025-08-21;Duration;AA+;45.131602;73.963115;85.220958;34.758939;28.397192;11.729775;1.330593;4.491780;8.321722
2025-08-21;Duration;AA;41.430854;68.597179;106.084261;16.149312;19.973811;24.542738;1.463850;4.003582;8.348630
2025-08-21;Duration;AA-;56.720064;89.226301;126.294733;29.411137;35.034525;37.125496;1.711415;4.309448;7.887982
2025-08-21;Duration;A+;84.843277;133.352332;156.511003;33.880280;45.893455;39.908621;1.520983;4.366420;8.098356
2025-08-21;Duration;A;75.026125;114.289641;144.632543;26.553727;30.892447;30.389330;1.666829;4.240508;7.497808
2025-08-21;Duration;A-;144.497269;195.163932;216.195504;58.617218;45.377719;43.822417;1.505758;4.255958;7.667739
2025-08-21;Duration;BBB+;216.969356;262.591697;253.224299;57.706329;69.131325;48.327327;1.491383;4.131829;7.740117
2025-08-21;Duration;BBB;295.981642;276.962693;282.440446;63.183477;56.613401;-;1.524326;4.586986;8.142465
2025-08-21;Duration;BBB-;378.517770;-;-;53.572961;-;-;1.462299;-;-
2025-08-20;Maturity;AAA;39.742334;71.924904;87.048578;23.709806;38.154490;48.059159;1.303800;3.916035;8.340867
2025-08-20;Maturity;AA+;45.181430;74.475214;82.971762;34.728192;30.137637;11.061218;1.333333;4.414916;8.116894
2025-08-20;Maturity;AA;39.436035;64.738863;105.375528;16.126113;15.039977;19.542825;1.331037;3.797651;7.722739
2025-08-20;Maturity;AA-;57.363355;78.368862;122.322815;30.890594;31.760971;36.296079;1.532360;3.827829;7.447402
2025-08-20;Maturity;A+;84.154112;132.369226;152.521499;31.779435;43.909945;40.746771;1.467655;4.058786;7.696181
2025-08-20;Maturity;A;74.575499;105.617012;141.961220;26.223303;30.983042;28.101466;1.589041;3.864383;7.129509
2025-08-20;Maturity;A-;140.816147;196.917751;208.309722;57.058659;47.482330;39.746669;1.431216;3.933444;7.139642
2025-08-20;Maturity;BBB+;214.916038;267.668256;251.016394;56.808875;66.870069;49.506949;1.438843;3.835311;7.444349
2025-08-20;Maturity;BBB;298.819709;285.624395;244.998740;62.966257;69.459134;30.238723;1.469373;3.702282;6.179908
2025-08-20;Maturity;BBB-;378.745414;-;-;53.468846;-;-;1.465038;-;-
2025-08-20;Duration;AAA;39.807085;77.630075;83.394884;23.537355;41.273877;48.492897;1.331115;4.046575;8.622415
2025-08-20;Duration;AA+;45.131964;73.838864;85.311755;34.750729;28.417348;11.714191;1.333333;4.494520;8.324461
2025-08-20;Duration;AA;40.605161;68.595858;106.127193;16.724924;19.940673;24.587993;1.429174;4.006322;8.351369
2025-08-20;Duration;AA-;57.316088;89.834204;126.610451;29.292090;34.728723;37.002175;1.714155;4.312188;7.890722
2025-08-20;Duration;A+;85.801333;133.680004;156.725592;32.968734;46.025622;39.586265;1.523723;4.369160;8.101095
2025-08-20;Duration;A;75.186300;114.371429;144.663409;26.441857;30.716164;30.403523;1.669569;4.243248;7.500547
2025-08-20;Duration;A-;143.819107;195.541860;214.455840;58.124655;45.262965;42.548087;1.498625;4.242420;7.670479
2025-08-20;Duration;BBB+;217.042004;262.610625;253.431035;57.807556;69.161303;48.115711;1.494122;4.134568;7.742857
2025-08-20;Duration;BBB;295.410150;276.922926;282.132867;64.222011;56.595055;-;1.527066;4.589725;8.145205
2025-08-20;Duration;BBB-;378.521735;-;-;53.570250;-;-;1.465038;-;-
2025-08-19;Maturity;AAA;39.949151;72.157654;87.441584;23.572648;37.938618;47.665358;1.306540;3.918775;8.343607
2025-08-19;Maturity;AA+;45.173857;74.513447;82.946469;34.737955;30.108252;11.034443;1.336072;4.417655;8.119634
2025-08-19;Maturity;AA;39.458641;64.813698;105.392243;16.140045;14.973772;19.510516;1.333776;3.800391;7.725479
2025-08-19;Maturity;AA-;58.901338;78.627694;121.400340;30.034917;32.590781;36.905695;1.535100;3.798889;7.404819
2025-08-19;Maturity;A+;84.369131;133.831299;152.553078;31.654187;42.164491;40.694049;1.470394;4.061526;7.698921
2025-08-19;Maturity;A;74.898447;105.895872;141.737940;26.082942;30.855136;27.432345;1.591780;3.867123;7.132248
2025-08-19;Maturity;A-;140.781535;196.096493;206.558301;57.068590;47.965506;38.789385;1.433956;3.936184;7.142382
2025-08-19;Maturity;BBB+;214.877237;267.321609;251.038776;56.907778;66.987569;49.508432;1.441582;3.838051;7.447089
2025-08-19;Maturity;BBB;298.834698;285.607147;245.075560;62.965804;69.463348;30.164716;1.472113;3.705022;6.182648
2025-08-19;Maturity;BBB-;378.760096;-;-;53.462557;-;-;1.467778;-;-
2025-08-19;Duration;AAA;40.011115;77.893081;83.813718;23.399112;41.073648;48.081177;1.333855;4.049315;8.625155
2025-08-19;Duration;AA+;45.124959;73.907659;85.241090;34.757648;28.416566;11.713960;1.336072;4.497260;8.327201
2025-08-19;Duration;AA;40.618594;68.700393;106.333680;16.731831;19.897970;24.842779;1.431914;4.009062;8.354109
