Date;AAA;AA;A;BBB;BB;B;CCC
2009-05-29;1.74;2.57;3.51;5.14;8.22;10.77;19.35
2009-05-28;1.85;2.62;3.58;5.24;8.17;10.75;19.38
2009-05-27;1.85;2.69;3.64;5.33;8.26;10.83;19.68
2009-05-26;1.86;2.72;3.72;5.42;8.45;11.05;19.96
2009-05-25;1.86;2.78;3.78;5.48;8.5;11.13;20.01
2009-05-22;1.85;2.78;3.78;5.48;8.5;11.12;19.99
2009-05-21;1.95;2.79;3.8;5.53;8.7;11.2;20.28
2009-05-20;1.98;2.8;3.83;5.58;8.8;11.3;20.57
2009-05-19;1.98;2.84;3.89;5.65;8.9;11.42;21.25
2009-05-18;2.09;2.88;3.94;5.72;8.99;11.57;21.54
2009-05-15;2.1;2.9;3.97;5.73;9.04;11.66;21.72
2009-05-14;2.09;2.92;3.98;5.75;9.0;11.66;21.82
2009-05-13;2.08;2.9;3.98;5.73;8.96;11.65;21.59
2009-05-12;2.1;2.92;3.97;5.72;8.82;11.49;21.16
2009-05-11;2.13;2.94;4.0;5.74;8.72;11.46;21.13
2009-05-08;2.11;2.94;4.0;5.73;8.6;11.29;20.88
2009-05-07;2.12;2.98;4.09;5.83;8.7;11.44;21.02
2009-05-06;2.11;3.06;4.2;5.97;8.94;11.78;21.99
2009-05-05;2.11;3.13;4.26;6.06;9.04;11.93;22.24
2009-05-04;2.12;3.16;4.33;6.15;9.12;12.05;22.62
2009-05-01;2.1;3.16;4.36;6.19;9.22;12.14;22.81
2009-04-30;2.12;3.2;4.4;6.29;9.31;12.17;23.11
2009-04-29;2.16;3.33;4.66;6.37;9.35;13.02;25.58
2009-04-28;2.19;3.35;4.74;6.47;9.56;13.37;26.22
2009-04-27;2.21;3.38;4.77;6.53;9.64;13.5;26.46
2009-04-24;2.19;3.39;4.8;6.55;9.59;13.41;26.6
2009-04-23;2.24;3.44;4.84;6.59;9.78;13.61;27.36
2009-04-22;2.25;3.49;4.88;6.59;9.81;13.65;27.79
2009-04-21;2.25;3.51;4.91;6.64;9.86;13.76;27.94
2009-04-20;2.33;3.52;4.93;6.66;9.78;13.63;27.36
2009-04-17;2.34;3.54;4.98;6.7;9.67;13.49;27.26
2009-04-16;2.37;3.62;5.05;6.81;9.96;13.93;27.86
2009-04-15;2.38;3.68;5.11;6.89;10.19;14.2;28.39
2009-04-14;2.38;3.71;5.19;6.95;10.27;14.32;28.56
2009-04-13;2.41;3.83;5.25;7.0;10.38;14.55;29.37
2009-04-10;nan;nan;nan;nan;nan;nan;nan
2009-04-09;2.41;3.85;5.27;7.05;10.37;14.59;29.51
2009-04-08;2.44;3.91;5.34;7.13;10.55;14.77;29.72
2009-04-07;2.46;3.93;5.39;7.18;10.62;14.78;29.93
2009-04-06;2.45;3.95;5.42;7.21;10.63;14.78;29.88
2009-04-03;2.46;3.99;5.45;7.25;10.72;14.85;30.08
2009-04-02;2.46;4.0;5.45;7.28;10.89;15.14;30.54
2009-04-01;2.45;4.05;5.49;7.32;11.13;15.45;31.25
2009-03-31;2.46;4.03;5.49;7.31;11.12;15.37;30.93
2009-03-30;4.24;4.53;5.64;7.24;10.98;15.72;30.52
2009-03-27;4.21;4.5;5.61;7.23;10.93;15.63;30.05
2009-03-26;4.21;4.51;5.63;7.25;11.05;15.76;31.1
2009-03-25;4.23;4.54;5.64;7.27;11.17;15.83;31.62
2009-03-24;4.27;4.48;5.62;7.28;11.38;16.07;31.66
2009-03-23;4.33;4.5;5.62;7.3;11.44;16.19;31.89
2009-03-20;4.38;4.52;5.61;7.29;11.56;16.35;32.38
2009-03-19;4.4;4.49;5.59;7.28;11.59;16.36;32.3
2009-03-18;4.45;4.49;5.58;7.26;11.79;16.55;32.66
2009-03-17;4.54;4.48;5.58;7.22;11.4;16.08;32.4
2009-03-16;4.72;4.48;5.58;7.22;11.46;16.16;32.43
2009-03-13;5.22;4.48;5.59;7.24;11.69;16.46;33.49
2009-03-12;5.34;4.48;5.6;7.23;11.79;16.62;34.32
2009-03-11;5.81;4.46;5.58;7.2;11.73;16.56;35.31
2009-03-10;5.83;4.48;5.57;7.19;11.92;16.83;36.16
2009-03-09;6.07;4.42;5.53;7.16;11.95;17.02;36.74
2009-03-06;6.03;4.14;5.46;7.11;11.85;16.78;36.35
2009-03-05;6.03;4.08;5.39;7.06;11.82;16.73;36.1
2009-03-04;5.88;3.97;5.33;7.02;11.52;16.34;36.1
2009-03-03;4.35;3.93;5.27;6.98;11.44;16.11;35.69
2009-03-02;3.98;3.87;5.19;6.94;11.28;15.91;35.11
2009-02-28;3.82;3.78;5.12;6.87;10.97;15.34;34.51
2009-02-27;3.82;3.95;5.23;6.93;11.59;15.31;34.8
2009-02-26;3.75;3.94;5.23;6.88;11.49;15.09;34.29
2009-02-25;3.76;3.92;5.22;6.83;11.54;15.09;33.96
2009-02-24;3.67;3.93;5.23;6.83;11.58;15.15;34.13
2009-02-23;3.53;3.9;5.12;6.75;11.38;14.89;32.89
2009-02-20;3.53;3.88;5.06;6.73;11.37;14.79;32.64
2009-02-19;3.47;3.75;4.93;6.69;11.18;14.54;32.05
2009-02-18;3.44;3.75;4.88;6.69;11.3;14.6;32.28
2009-02-17;3.39;3.7;4.81;6.65;11.29;14.55;31.5
2009-02-16;3.38;3.64;4.76;6.62;11.0;14.18;30.7
2009-02-13;3.38;3.64;4.76;6.63;11.02;14.29;31.22
2009-02-12;3.41;3.66;4.75;6.62;11.13;14.4;31.04
2009-02-11;3.4;3.65;4.72;6.58;11.01;14.17;31.34
2009-02-10;3.47;3.68;4.74;6.6;10.95;14.09;31.0
2009-02-09;3.49;3.71;4.76;6.62;10.89;13.99;30.8
2009-02-06;3.5;3.73;4.8;6.67;11.01;14.09;30.62
2009-02-05;3.52;3.76;4.84;6.7;11.12;14.22;30.46
2009-02-04;3.53;3.78;4.85;6.73;11.15;14.26;30.43
2009-02-03;3.53;3.8;4.85;6.77;11.28;14.44;30.57
2009-02-02;3.51;3.8;4.86;6.78;11.37;14.58;30.63
2009-01-31;3.47;3.78;4.85;6.79;11.26;14.41;30.43
2009-01-30;3.44;3.9;5.0;6.71;10.98;14.43;29.57
2009-01-29;3.47;3.91;5.03;6.77;10.99;14.44;29.53
2009-01-28;3.46;3.94;5.0;6.85;11.16;14.63;29.71
2009-01-27;3.53;4.0;5.07;6.93;11.48;14.96;30.16
2009-01-26;3.56;4.02;5.13;7.0;11.43;14.91;30.26
2009-01-23;3.59;4.04;5.15;7.05;11.44;14.95;30.16
2009-01-22;3.56;4.03;5.18;7.07;11.47;14.93;29.8
2009-01-21;3.6;4.03;5.16;7.08;11.54;14.98;29.63
2009-01-20;3.6;3.99;5.15;7.11;11.65;15.1;29.51
2009-01-19;3.54;3.92;5.11;7.13;11.68;15.02;29.72
2009-01-16;3.54;3.92;5.11;7.13;11.67;15.01;29.69
2009-01-15;3.63;4.02;5.21;7.18;11.82;15.21;29.94
2009-01-14;3.57;3.99;5.19;7.17;11.76;15.11;29.58
2009-01-13;3.49;3.91;5.13;7.21;11.73;14.95;29.47
2009-01-12;3.55;3.93;5.14;7.22;11.75;14.9;28.65
2009-01-09;3.52;3.93;5.18;7.28;11.75;14.91;28.52
2009-01-08;3.53;3.96;5.22;7.34;11.81;15.08;28.13
2009-01-07;3.5;3.99;5.31;7.42;11.71;14.88;27.44
2009-01-06;3.5;4.05;5.4;7.54;11.91;15.11;27.9
2009-01-05;3.38;4.13;5.55;7.73;12.51;15.85;29.04
2009-01-02;3.43;4.17;5.61;7.82;12.83;16.33;29.54
2009-01-01;nan;nan;nan;nan;nan;nan;nan
2008-12-31;3.43;4.19;5.62;7.84;13.06;16.59;30.01
2008-12-30;3.42;4.57;5.94;7.69;13.22;17.27;33.19
2008-12-29;3.44;4.64;6.01;7.77;13.47;18.2;35.25
2008-12-26;3.49;4.64;6.02;7.78;13.55;18.51;36.38
2008-12-25;nan;nan;nan;nan;nan;nan;nan
2008-12-24;3.48;4.65;6.04;7.78;13.51;18.5;38.59
2008-12-23;3.51;4.69;6.09;7.81;13.57;18.53;38.45
2008-12-22;3.51;4.7;6.13;7.84;13.81;18.89;39.14
2008-12-19;3.57;4.74;6.14;7.86;13.96;19.11;39.83
2008-12-18;3.61;4.77;6.19;7.92;14.23;19.42;39.93
2008-12-17;3.73;4.84;6.27;7.98;14.51;19.74;40.17
2008-12-16;3.84;4.94;6.36;8.04;14.68;19.95;41.55
2008-12-15;3.85;4.95;6.38;8.02;14.59;19.74;44.29
2008-12-12;3.84;4.95;6.4;8.01;14.63;19.9;41.2
2008-12-11;3.85;4.96;6.41;8.0;14.52;19.58;39.49
2008-12-10;3.88;4.99;6.44;7.98;14.44;19.4;38.33
2008-12-09;3.9;5.02;6.46;7.97;14.49;19.39;37.6
2008-12-08;3.93;5.02;6.48;7.94;14.48;19.41;37.76
2008-12-05;3.93;5.03;6.49;7.94;14.61;19.52;38.0
2008-12-04;3.96;5.03;6.49;7.9;14.54;19.31;37.37
2008-12-03;3.95;5.02;6.48;7.88;14.44;19.18;36.96
2008-12-02;3.97;5.01;6.46;7.81;14.23;19.0;36.87
2008-12-01;3.96;4.99;6.39;7.72;14.24;18.94;37.13
2008-11-30;3.93;4.96;6.37;7.68;13.96;18.62;36.7
2008-11-28;3.93;5.02;6.41;7.62;13.96;20.61;33.87
2008-11-27;3.87;5.0;6.39;7.59;13.95;20.54;34.16
2008-11-26;3.87;5.0;6.39;7.59;13.94;20.53;34.14
2008-11-25;3.92;5.01;6.37;7.58;13.92;20.75;34.43
2008-11-24;3.91;5.01;6.36;7.54;13.91;20.82;34.27
2008-11-21;4.14;5.15;6.34;7.44;14.05;20.84;34.03
2008-11-20;3.99;4.97;6.2;7.3;13.8;20.29;33.19
2008-11-19;3.84;4.79;6.04;7.14;13.15;19.3;31.87
2008-11-18;3.75;4.69;5.97;7.07;12.73;18.35;31.1
2008-11-17;3.79;4.69;5.93;6.97;12.34;17.81;30.05
2008-11-14;3.79;4.63;5.88;6.92;12.14;17.54;29.51
2008-11-13;3.8;4.65;5.9;6.92;11.99;17.35;29.62
2008-11-12;3.79;4.69;5.86;6.86;11.83;17.1;29.31
2008-11-11;3.86;4.67;5.86;6.86;11.63;16.41;28.39
2008-11-10;3.86;4.66;5.86;6.86;11.62;16.4;28.38
2008-11-07;3.93;4.71;5.94;6.87;11.6;16.34;28.22
2008-11-06;3.94;4.73;5.96;6.89;11.67;16.06;27.9
2008-11-05;3.94;4.74;5.98;6.91;11.62;15.93;27.66
2008-11-04;4.01;4.8;6.06;6.99;11.87;15.9;27.59
2008-11-03;4.06;4.84;6.12;6.99;11.97;16.01;27.63
2008-10-31;4.07;4.81;6.13;6.98;11.87;15.92;27.36
2008-10-30;4.0;4.82;6.4;7.0;11.76;15.93;26.11
2008-10-29;4.04;4.81;6.42;6.99;11.98;16.32;26.32
2008-10-28;4.04;4.81;6.4;6.93;11.97;17.37;26.69
2008-10-27;4.13;4.82;6.42;6.86;11.96;17.69;26.82
2008-10-24;4.12;4.79;6.37;6.77;11.8;17.71;26.39
2008-10-23;3.96;4.73;6.28;6.61;11.5;17.36;25.95
2008-10-22;3.93;4.72;6.27;6.57;11.38;16.94;25.46
2008-10-21;3.91;4.7;6.27;6.55;11.21;16.79;25.18
2008-10-20;3.95;4.68;6.25;6.46;11.05;16.72;25.11
2008-10-17;3.99;4.67;6.23;6.4;10.98;17.14;25.44
2008-10-16;3.9;4.61;6.09;6.17;10.7;17.1;24.99
2008-10-15;3.78;4.46;5.9;5.97;10.22;16.45;24.24
2008-10-14;3.87;4.49;5.82;5.86;9.69;15.88;23.08
2008-10-13;4.1;5.08;6.33;5.82;10.25;16.98;24.43
2008-10-10;4.1;5.07;6.33;5.81;10.24;16.96;24.39
2008-10-09;3.72;4.68;5.8;5.37;9.3;15.09;22.39
2008-10-08;3.71;4.62;5.73;5.25;9.06;14.67;21.57
2008-10-07;3.66;4.45;5.59;5.15;8.88;14.24;20.95
2008-10-06;3.76;4.47;5.51;5.06;8.76;14.17;20.79
2008-10-03;3.6;4.3;5.32;4.91;8.16;13.2;19.59
2008-10-02;3.6;4.26;5.31;4.84;8.01;12.83;19.39
2008-10-01;3.59;3.99;4.96;4.64;7.52;11.89;18.24
2008-09-30;3.41;3.98;4.91;4.56;7.31;11.6;17.79
2008-09-29;3.4;4.17;5.21;4.4;7.43;11.4;16.76
2008-09-26;3.28;4.06;5.23;4.29;7.0;10.85;16.21
2008-09-25;3.04;3.76;4.89;4.23;6.76;10.39;15.64
2008-09-24;2.85;3.7;4.77;4.13;6.66;10.1;15.4
2008-09-23;2.83;3.68;4.64;4.05;6.48;9.76;15.02
2008-09-22;2.76;3.6;4.51;4.02;6.4;9.53;14.74
2008-09-19;2.93;3.66;4.61;4.02;6.44;9.48;14.7
2008-09-18;3.29;4.12;4.89;4.1;6.88;10.18;15.64
2008-09-17;2.89;3.92;4.81;4.03;6.77;9.87;15.56
2008-09-16;2.56;3.7;4.63;3.91;6.48;9.5;15.06
2008-09-15;2.21;3.15;4.27;3.8;6.33;9.25;14.62
2008-09-12;1.87;2.84;3.7;3.66;5.93;8.67;13.94
2008-09-11;1.82;2.78;3.63;3.64;5.98;8.79;14.06
2008-09-10;1.77;2.71;3.46;3.59;5.89;8.74;14.0
2008-09-09;1.77;2.69;3.4;3.56;5.87;8.74;13.98
2008-09-08;1.77;2.66;3.36;3.53;5.8;8.66;13.86
2008-09-05;1.79;2.7;3.37;3.53;5.85;8.78;14.01
2008-09-04;1.79;2.7;3.36;3.52;5.86;8.78;13.99
2008-09-03;1.78;2.69;3.35;3.5;5.8;8.71;13.89
2008-09-02;1.77;2.67;3.33;3.49;5.74;8.66;13.81
2008-09-01;1.75;2.66;3.32;3.47;5.68;8.6;13.74
2008-08-31;1.75;2.66;3.32;3.47;5.68;8.6;13.73
2008-08-29;1.74;2.69;3.29;3.48;5.65;8.83;13.24
2008-08-28;1.75;2.69;3.3;3.47;5.67;8.85;13.25
2008-08-27;1.75;2.69;3.3;3.46;5.69;8.91;13.29
2008-08-26;1.75;2.69;3.29;3.46;5.68;8.9;13.23
2008-08-25;1.74;2.68;3.28;3.45;5.69;8.91;13.21
2008-08-22;1.75;2.66;3.26;3.43;5.63;8.83;13.1
2008-08-21;1.74;2.66;3.26;3.42;5.67;8.87;13.15
2008-08-20;1.74;2.63;3.24;3.42;5.7;8.85;13.15
2008-08-19;1.72;2.62;3.22;3.39;5.63;8.79;13.04
2008-08-18;1.7;2.59;3.19;3.38;5.61;8.71;12.95
2008-08-15;1.69;2.57;3.18;3.37;5.57;8.66;12.89
2008-08-14;1.69;2.56;3.17;3.36;5.55;8.68;12.84
2008-08-13;1.69;2.54;3.17;3.35;5.52;8.65;12.81
2008-08-12;1.67;2.52;3.16;3.36;5.57;8.65;12.87
2008-08-11;1.66;2.48;3.15;3.35;5.51;8.63;12.81
2008-08-08;1.66;2.48;3.14;3.35;5.56;8.73;12.88
2008-08-07;1.67;2.49;3.15;3.35;5.58;8.75;12.86
2008-08-06;1.66;2.48;3.14;3.33;5.46;8.65;12.73
2008-08-05;1.67;2.48;3.14;3.33;5.51;8.74;12.79
2008-08-04;1.67;2.49;3.14;3.32;5.54;8.77;12.8
2008-08-01;1.67;2.51;3.14;3.32;5.56;8.73;12.77
2008-07-31;1.68;2.51;3.14;3.31;5.51;8.5;12.67
2008-07-30;1.64;2.53;3.11;3.3;5.38;8.29;12.48
2008-07-29;1.64;2.53;3.11;3.29;5.4;8.29;12.52
2008-07-28;1.65;2.53;3.1;3.3;5.4;8.22;12.53
2008-07-25;1.64;2.51;3.08;3.28;5.29;7.94;12.32
2008-07-24;1.64;2.52;3.08;3.27;5.34;7.99;12.29
2008-07-23;1.65;2.51;3.07;3.25;5.18;7.79;12.09
2008-07-22;1.67;2.54;3.1;3.26;5.27;7.98;12.27
2008-07-21;1.67;2.55;3.1;3.24;5.29;7.93;12.25
2008-07-18;1.67;2.55;3.11;3.25;5.31;8.09;12.3
2008-07-17;1.68;2.54;3.11;3.26;5.37;8.27;12.49
2008-07-16;1.69;2.53;3.13;3.25;5.52;8.56;12.71
2008-07-15;1.69;2.51;3.07;3.24;5.56;8.61;12.78
2008-07-14;1.67;2.43;3.01;3.2;5.45;8.41;12.47
2008-07-11;1.67;2.43;2.99;3.19;5.42;8.44;12.41
2008-07-10;1.66;2.39;2.95;3.18;5.48;8.43;12.39
2008-07-09;1.64;2.39;2.94;3.17;5.44;8.33;12.25
2008-07-08;1.63;2.37;2.92;3.15;5.41;8.48;12.27
2008-07-07;1.61;2.35;2.88;3.12;5.32;8.35;12.12
2008-07-04;1.62;2.35;2.89;3.11;5.23;8.2;11.99
2008-07-03;1.62;2.35;2.88;3.11;5.23;8.2;11.99
2008-07-02;1.61;2.35;2.87;3.09;5.18;8.02;11.92
2008-07-01;1.61;2.35;2.86;3.09;5.14;7.97;11.85
2008-06-30;1.58;2.31;2.83;3.06;5.09;7.78;11.68
2008-06-27;1.61;2.31;2.75;3.0;5.04;7.74;12.18
2008-06-26;1.6;2.3;2.73;2.97;4.98;7.53;12.01
2008-06-25;1.53;2.22;2.66;2.9;4.81;7.24;11.64
2008-06-24;1.52;2.23;2.64;2.89;4.8;7.25;11.55
2008-06-23;1.51;2.19;2.61;2.87;4.64;6.92;11.26
2008-06-20;1.5;2.16;2.6;2.86;4.65;6.8;11.18
2008-06-19;1.47;2.11;2.57;2.84;4.54;6.57;10.98
2008-06-18;1.48;2.1;2.55;2.84;4.55;6.57;10.97
2008-06-17;1.49;2.08;2.54;2.82;4.45;6.41;10.82
2008-06-16;1.49;2.09;2.54;2.82;4.41;6.4;10.81
2008-06-13;1.51;2.1;2.54;2.83;4.4;6.42;10.85
2008-06-12;1.51;2.1;2.55;2.83;4.45;6.46;10.93
2008-06-11;1.53;2.1;2.55;2.84;4.56;6.6;11.04
2008-06-10;1.52;2.1;2.55;2.83;4.49;6.55;10.96
2008-06-09;1.52;2.08;2.54;2.83;4.57;6.64;11.05
2008-06-06;1.54;2.08;2.55;2.85;4.68;6.73;11.18
2008-06-05;1.54;2.09;2.55;2.84;4.62;6.69;11.12
2008-06-04;1.55;2.11;2.56;2.86;4.74;6.86;11.38
2008-06-03;1.54;2.09;2.54;2.85;4.74;6.81;11.45
2008-06-02;1.54;2.09;2.53;2.84;4.65;6.67;11.34
2008-05-31;1.53;2.09;2.52;2.83;4.55;6.51;11.15
2008-05-30;1.52;2.07;2.51;2.9;4.43;6.86;10.34
2008-05-29;1.52;2.07;2.52;2.9;4.41;6.85;10.32
2008-05-28;1.54;2.09;2.52;2.92;4.44;6.91;10.41
2008-05-27;1.55;2.11;2.53;2.94;4.55;7.04;10.5
2008-05-26;1.55;2.1;2.52;2.94;4.59;6.95;10.55
2008-05-23;1.55;2.1;2.52;2.94;4.59;6.95;10.54
2008-05-22;1.54;2.08;2.51;2.92;4.5;6.83;10.39
2008-05-21;1.52;2.07;2.5;2.92;4.56;6.89;10.42
2008-05-20;1.52;2.06;2.49;2.92;4.59;6.93;10.45
2008-05-19;1.5;2.04;2.49;2.91;4.53;6.84;10.38
2008-05-16;1.5;2.04;2.49;2.91;4.51;6.91;10.41
2008-05-15;1.52;2.04;2.5;2.93;4.53;7.0;10.48
2008-05-14;1.52;2.05;2.5;2.93;4.46;6.97;10.47
2008-05-13;1.53;2.06;2.51;2.95;4.54;7.09;10.66
2008-05-12;1.54;2.06;2.52;2.97;4.66;7.23;10.83
2008-05-09;1.56;2.06;2.53;2.97;4.66;7.25;10.83
2008-05-08;1.56;2.06;2.53;2.97;4.62;7.15;10.74
2008-05-07;1.54;2.06;2.52;2.95;4.53;7.03;10.59
2008-05-06;1.54;2.06;2.52;2.96;4.51;7.01;10.55
2008-05-05;1.54;2.06;2.52;2.95;4.49;6.93;10.5
2008-05-02;1.54;2.07;2.54;2.95;4.49;6.93;10.48
2008-05-01;1.57;2.12;2.58;3.0;4.59;7.12;10.74
2008-04-30;1.57;2.13;2.6;3.03;4.62;7.18;10.88
2008-04-29;1.58;2.25;2.6;3.07;4.96;6.95;10.95
2008-04-28;1.6;2.25;2.61;3.08;4.94;6.93;11.0
2008-04-25;1.61;2.27;2.63;3.13;4.91;6.95;11.02
2008-04-24;1.61;2.28;2.64;3.14;4.97;7.02;11.15
2008-04-23;1.62;2.29;2.66;3.17;5.07;7.16;11.34
2008-04-22;1.62;2.29;2.68;3.18;5.09;7.18;11.38
2008-04-21;1.62;2.31;2.71;3.22;5.13;7.26;11.44
2008-04-18;1.63;2.33;2.74;3.24;5.15;7.29;11.43
2008-04-17;1.68;2.38;2.79;3.29;5.31;7.53;11.7
2008-04-16;1.67;2.41;2.8;3.31;5.39;7.64;11.8
2008-04-15;1.66;2.43;2.82;3.33;5.55;7.86;12.02
2008-04-14;1.68;2.46;2.84;3.33;5.63;7.96;12.15
2008-04-11;1.69;2.47;2.85;3.33;5.65;7.97;12.19
2008-04-10;1.65;2.46;2.84;3.32;5.59;7.91;12.1
2008-04-09;1.63;2.44;2.83;3.32;5.6;7.92;12.11
2008-04-08;1.63;2.42;2.82;3.3;5.49;7.77;11.97
2008-04-07;1.64;2.42;2.83;3.31;5.48;7.72;11.89
2008-04-04;1.67;2.47;2.86;3.37;5.68;7.93;12.18
2008-04-03;1.69;2.51;2.9;3.39;5.7;7.96;12.18
2008-04-02;1.72;2.52;2.92;3.4;5.77;8.05;12.26
2008-04-01;1.72;2.54;2.95;3.46;5.88;8.27;12.44
2008-03-31;1.74;2.57;2.97;3.48;6.04;8.48;12.67
2008-03-28;1.74;2.54;2.97;3.49;5.72;8.2;11.98
2008-03-27;1.73;2.54;2.97;3.49;5.67;8.13;11.93
2008-03-26;1.74;2.5;2.97;3.49;5.73;8.18;11.99
2008-03-25;1.74;2.5;2.98;3.49;5.73;8.14;11.98
2008-03-24;1.73;2.51;3.01;3.51;5.79;8.28;12.08
2008-03-21;nan;nan;nan;nan;nan;nan;nan
2008-03-20;1.75;2.53;3.09;3.54;6.04;8.65;12.48
2008-03-19;1.75;2.53;3.03;3.54;6.02;8.63;12.4
2008-03-18;1.76;2.55;3.01;3.52;6.03;8.68;12.4
2008-03-17;1.81;2.59;3.0;3.52;6.2;8.93;12.7
2008-03-14;1.78;2.5;2.97;3.45;5.99;8.68;12.41
2008-03-13;1.74;2.48;2.88;3.43;5.92;8.53;12.29
2008-03-12;1.72;2.42;2.81;3.38;5.82;8.36;12.13
2008-03-11;1.72;2.39;2.8;3.35;5.62;8.2;11.97
2008-03-10;1.72;2.39;2.73;3.32;5.67;8.36;12.16
2008-03-07;1.65;2.33;2.67;3.28;5.57;8.17;12.01
2008-03-06;1.66;2.29;2.63;3.25;5.48;8.01;11.84
2008-03-05;1.59;2.21;2.55;3.18;5.38;7.9;11.7
2008-03-04;1.57;2.17;2.51;3.15;5.43;8.01;11.77
2008-03-03;1.53;2.09;2.46;3.1;5.43;7.99;11.75
2008-02-29;1.51;2.06;2.44;3.07;5.37;7.9;11.66
2008-02-28;1.46;2.0;2.39;3.02;5.51;7.15;11.6
2008-02-27;1.44;1.96;2.38;2.96;5.34;6.95;11.41
2008-02-26;1.43;1.95;2.37;2.96;5.3;6.94;11.47
2008-02-25;1.44;1.94;2.36;2.95;5.29;7.0;11.56
2008-02-22;1.44;1.94;2.36;2.95;5.42;7.15;11.75
2008-02-21;1.43;1.94;2.35;2.93;5.42;7.16;11.71
2008-02-20;1.42;1.93;2.34;2.91;5.32;7.07;11.59
2008-02-19;1.42;1.92;2.33;2.9;5.33;7.07;11.54
2008-02-18;1.42;1.92;2.33;2.9;5.36;7.13;11.63
2008-02-15;1.43;1.92;2.33;2.9;5.36;7.12;11.62
2008-02-14;1.43;1.92;2.33;2.89;5.33;7.07;11.57
2008-02-13;1.42;1.91;2.32;2.88;5.42;7.23;11.71
2008-02-12;1.43;1.9;2.31;2.87;5.4;7.21;11.74
2008-02-11;1.42;1.9;2.3;2.86;5.42;7.21;11.74
2008-02-08;1.41;1.88;2.29;2.83;5.35;7.08;11.49
2008-02-07;1.4;1.86;2.28;2.82;5.25;6.9;11.27
2008-02-06;1.4;1.85;2.26;2.8;5.24;6.9;11.22
2008-02-05;1.4;1.86;2.26;2.79;5.25;6.86;11.16
2008-02-04;1.41;1.86;2.26;2.78;5.12;6.72;10.96
2008-02-01;1.39;1.85;2.26;2.78;5.16;6.76;10.99
2008-01-31;1.4;1.85;2.26;2.77;5.15;6.75;11.0
2008-01-30;1.38;1.83;2.25;2.75;5.13;6.58;10.74
2008-01-29;1.38;1.83;2.24;2.75;5.19;6.66;10.81
2008-01-28;1.38;1.84;2.25;2.76;5.34;6.84;11.02
2008-01-25;1.39;1.85;2.25;2.75;5.33;6.8;10.97
2008-01-24;1.38;1.85;2.25;2.77;5.41;6.98;11.12
2008-01-23;1.41;1.92;2.26;2.79;5.71;7.33;11.58
2008-01-22;1.43;1.92;2.25;2.75;5.68;7.22;11.43
2008-01-21;1.37;1.85;2.19;2.66;5.41;6.86;10.95
2008-01-18;1.37;1.86;2.19;2.66;5.41;6.86;10.94
2008-01-17;1.36;1.85;2.17;2.64;5.39;6.79;10.83
2008-01-16;1.33;1.81;2.14;2.6;5.26;6.63;10.61
2008-01-15;1.32;1.8;2.13;2.59;5.19;6.52;10.47
2008-01-14;1.31;1.79;2.11;2.58;5.13;6.45;10.32
2008-01-11;1.33;1.81;2.11;2.57;5.13;6.5;10.36
2008-01-10;1.32;1.79;2.1;2.62;5.09;6.43;10.3
2008-01-09;1.32;1.77;2.07;2.64;5.17;6.54;10.44
2008-01-08;1.3;1.73;2.02;2.58;5.03;6.3;10.03
2008-01-07;1.24;1.74;2.02;2.56;5.0;6.26;9.86
2008-01-04;1.25;1.73;2.01;2.52;4.93;6.17;9.71
2008-01-03;1.23;1.7;1.98;2.49;4.8;5.96;9.44
2008-01-02;1.23;1.69;1.97;2.47;4.75;5.88;9.33
2008-01-01;nan;nan;nan;nan;nan;nan;nan
2007-12-31;1.22;1.68;1.96;2.45;4.59;5.71;9.11
2007-12-28;1.2;1.68;1.96;2.43;4.47;5.52;8.88
2007-12-27;1.2;1.69;1.96;2.42;4.4;5.42;8.77
2007-12-26;1.2;1.69;1.97;2.42;4.38;5.35;8.69
2007-12-25;nan;nan;nan;nan;nan;nan;nan
2007-12-24;1.2;1.69;1.96;2.42;4.43;5.41;8.77
2007-12-21;1.2;1.7;1.97;2.43;4.46;5.45;8.8
2007-12-20;1.21;1.7;1.97;2.44;4.54;5.58;8.93
2007-12-19;1.19;1.69;1.96;2.43;4.44;5.5;8.85
2007-12-18;1.19;1.7;1.96;2.43;4.4;5.46;8.79
2007-12-17;1.19;1.69;1.96;2.43;4.32;5.38;8.69
2007-12-14;1.19;1.69;1.97;2.44;4.26;5.35;8.67
2007-12-13;1.19;1.69;1.97;2.44;4.3;5.4;8.71
2007-12-12;1.19;1.69;1.97;2.44;4.35;5.42;8.7
2007-12-11;1.21;1.71;1.98;2.45;4.42;5.5;8.73
2007-12-10;1.18;1.71;1.97;2.43;4.31;5.37;8.61
2007-12-07;1.18;1.71;1.96;2.43;4.37;5.44;8.69
2007-12-06;1.19;1.71;1.97;2.44;4.52;5.61;8.86
2007-12-05;1.19;1.71;1.95;2.41;4.56;5.7;8.95
2007-12-04;1.18;1.71;1.93;2.38;4.6;5.74;8.96
2007-12-03;1.16;1.68;1.91;2.35;4.53;5.67;8.88
2007-11-30;1.16;1.67;1.89;2.34;4.48;5.58;8.8
2007-11-29;1.15;1.68;1.88;2.35;4.51;5.68;8.57
2007-11-28;1.12;1.66;1.86;2.32;4.51;5.66;8.56
2007-11-27;1.11;1.66;1.84;2.3;4.64;5.83;8.79
2007-11-26;1.11;1.68;1.82;2.27;4.66;5.89;8.8
