Name;Abb;License;Year;Phnom Penh Office;Provincial Office;Total Office;Staff;Total Assets;Total Equity;GLP;NLP;Debt;Total Deposits;Total Paid-up Capital;Foreign Share;Cash and Balance with NBC and Other Banks;Loans and Advances to Customers;Prepayment and short term Receiable;Long Term Investment;Property and Equipment;Other Assets;Total Assets;Compulsory Saving;Voluntary Saving;Interest Payable;Accountpayable and Others Liabilities;Accrued Expenses and Provision;Loans Payable;Deferred Revenue;Suspense Clearing and interbranch Account;Other Liabilities;Subordinated Debt;Total Liabilities;Paid up Capital;Premium on Share Capital;Reserves and Appropriations;Retained and Current Profit/Loss;Total Equity;Interest income;Interest Expenses;Net Interest Income;Non-interest income;Operation income;Operating Expense;Net Provision;Profit from operation;Grant Income;Profit before Taxes;Tax on profit;Net Profit &Loss for 12 months;Total Credit (Exc. Loans to Other banks and Fis);Agriculture, Forestry and Fishing;Mining and Quarrying;Manufacturing;Utilities;Construction;Wholesale Trade;Retail Trade;Accommodation and Food Service Activities;Transport and Storage;Information and Communications;Rental and Operational Leasing Activities;Real Estate Activities (include mortgage from 2024);Other Non-Financial Services ( including Education + Arts, Entertainment and creation);Personal Essentials (Exclude mortgage from 2024);Other Lending;Asset growth;Equity growth;GLP growth;Deposit growth;Debt (borrowings & sub-debt) growth;Int.income growth;Net int. income growth;Non-int. income growth;Ope growth;PBT growth;Net income growth;ROA;ROE;ROAA;ROAE;NIM;Portfolio Yield;CIR;NPL ratio;Net loan/GLP;Provision exp ratio;Loans per staff;Loans per branch;Loan to Agriculture;Loan to Construction;Loan to Trade and Commerce;Loan to Service;Loan to Transportation;Loan to Household;Loans to manufacturing;Loans to others;Ope ratio;Ope per staff;Loan-deposit Ratio;Cash & Deposits with NBC & Other Banks/TA;D/E;A/E;CAR;Deposits/TL;Borrowings and Sub-debt/TL;Payable/TL;Other liab/TL;Avg. Funding Cost;Yield on Earnings Assets;Operating exp. Ratio;Funding exp. Ratio;Provision exp. Ratio;Yield margin;;;;
Chailease Royal Leasing Plc;Chailease Leasing;Leasing;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chailease Royal Leasing Plc;Chailease Leasing;Leasing;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chailease Royal Leasing Plc;Chailease Leasing;Leasing;2020;;;;145;225,904;;223,087;6,088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12,301;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05445;;0.05445;;;;;0.02729;;0.00000;1,538.53;;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;;;;;0.00000;;;;;;;;;;;;;;;;;
Chailease Royal Leasing Plc;Chailease Leasing;Leasing;2021;;;;149;246,722;;238,588;4,334;;;20,370;0.4000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,119;238,588;1,426;;;;9,275;;26,119;185,307;4,454;;;;;12,005;0;0.09215;;0.06948;;;;;;;;0.22909;0.06128;;0.06398;;;;;0.01817;;0.00000;1,601.26;;0.00598;0.03887;0.10947;0.77668;0.01867;0.05032;0.00000;0.00001;;;;0.00000;;;;;;;;;;;;;;;;2;
Chailease Royal Leasing Plc;Chailease Leasing;Leasing;2022;;;;168;260,359;;250,974;7,242;;;20,585;0.4000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,237;250,974;1,819;;;;11,943;;28,427;199,478;4,020;;;;;5,286;0;0.05527;;0.05191;;;;;;;;-0.12448;0.05084;;0.05221;;;;;0.02886;;0.00000;1,493.89;;0.00725;0.04759;0.11327;0.79482;0.01602;0.02106;0.00000;0.00000;;;;0.00000;;;;;;;;;;;;;;;;1;
Chailease Royal Leasing Plc;Chailease Leasing;Leasing;2023;;;;198;282,197;;273,997;5,021;;;20,425;0.4000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,549;273,997;2,420;;;;9,813;;33,870;212,474;3,568;;;;;11,852;0;0.08388;;0.09173;;;;;;;;-0.88298;0.00549;;0.00571;;;;;0.01833;;0.00000;1,383.82;;0.00883;0.03581;0.12361;0.77546;0.01302;0.04326;0.00000;0.00000;;;;0.00000;;;;;;;;;;;;;;;;0;
Chailease Royal Leasing Plc;Chailease Leasing;Leasing;2024;1;0;1;62;218,917;84,480;210,118;2,143;111,726;0;20,125;0.6000;7,070;205,700;2,098;0;918;3,131;218,917;0;0;0;22,045;0;111,726;0;0;666;0;134,437;20,125;0;0;64,355;84,480;41,325;9,300;32,025;5,534;37,559;20,808;9,057;7,694;0;7,694;2,092;5,602;210,118;0;0;0;0;0;0;0;0;0;0;0;0;0;208,140;1,978;-0.22424;;-0.23314;;;;;;;;2.61653;0.02559;0.06631;0.02236;0.06631;0.15051;0.19359;0.55401;0.01020;0.97897;0.03742;3,389.00;210,118.00;0.00000;0.00000;0.00000;0.00000;0.00000;0.99059;0.00000;0.00941;0.09780;335.61;;0.03230;1.59135;2.59135;0.39223;0.00000;0.83107;0.16398;0.00495;0.08324;0.22023;0.09780;0.04371;0.04257;0.03616;;;1978;
Forward Leasing Plc.;Forward;Leasing;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2020;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forward Leasing Plc.;Forward;Leasing;2021;;;;11;5,990;;77;0;;;6,111;0.0000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-199;77;0;;;;0;;0;0;0;;;;;77;0;;;;;;;;;;;;-0.03322;;-0.06644;;;;;0.00000;;0.00000;7.00;;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;;;;0.00000;;;;;;;;;;;;;;;;0;
Forward Leasing Plc.;Forward;Leasing;2022;;;;15;6,665;;865;0;;;6,176;0.0000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-374;865;0;;;;0;;0;0;0;;;;;865;0;0.11269;;10.23377;;;;;;;;;-0.05611;;-0.05911;;;;;0.00000;;0.00000;57.67;;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;;;;0.00000;;;;;;;;;;;;;;;;0;
Forward Leasing Plc.;Forward;Leasing;2023;;;;13;5,288;;1,586;89;;;6,128;0.0000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-310;1,586;0;;;;0;;0;0;0;;;;;1,586;0;-0.20660;;0.83353;;;;;;;;;-0.05862;;-0.05187;;;;;0.05612;;0.00000;122.00;;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;;;;0.00000;;;;;;;;;;;;;;;;0;
Forward Leasing Plc.;Forward;Leasing;2024;1;0;1;16;5,508;5,183;4,736;175;0;0;6,038;0.0000;759;4,712;16;0;21;0;5,508;0;0;0;197;128;0;0;0;0;0;325;6,038;0;0;-855;5,183;558;0;558;25;583;500;63;19;0;19;6;13;4,736;0;0;0;0;0;0;0;0;0;0;0;0;0;4,736;0;0.04160;;1.98613;;;;;;;;;0.00236;0.00251;0.00241;0.00251;0.10199;0.18444;0.85763;0.03695;0.99493;0.01993;296.00;4,736.00;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.09139;31.25;;0.13780;0.06270;1.06270;1.01063;0.00000;0.00000;0.60615;0.39385;;0.10656;0.09139;0.00000;0.01152;0.00366;;;0;
GL Finance Plc.;GLF;Leasing;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2020;;;;434;144,065;;85,085;5,486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,058;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06287;;0.06287;;;;;0.06448;;0.00000;196.05;;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;;;;;0.00000;;;;;;;;;;;;;;;;;
GL Finance Plc.;GLF;Leasing;2021;;;;414;113,736;;80,843;4,770;;;41,962;1.0000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,171;80,843;8,984;;;;19,758;;8,809;11,207;2,508;;;;;21;29,557;-0.21052;;-0.04986;;;;;;;;-0.42912;0.04546;;0.04012;;;;;0.05900;;0.00000;195.27;;0.11113;0.24440;0.10896;0.13863;0.03102;0.00026;0.00000;0.36560;;;;0.00000;;;;;;;;;;;;;;;;29556;
GL Finance Plc.;GLF;Leasing;2022;;;;412;147,115;;118,012;2,382;;;42,405;1.0000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,519;118,012;16,274;;;;32,139;;11,789;40,295;1,934;;;;;4;15,577;0.29348;;0.45977;;;;;;;;-0.31947;0.02392;;0.02698;;;;;0.02018;;0.00000;286.44;;0.13790;0.27234;0.09990;0.34145;0.01639;0.00003;0.00000;0.13200;;;;0.00000;;;;;;;;;;;;;;;;15577;
GL Finance Plc.;GLF;Leasing;2023;;;;303;176,199;;134,469;5,616;;;42,076;1.0000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,367;134,469;13,796;;;;21,407;;7,493;46,417;1,208;;;;;0;44,148;0.19770;;0.13945;;;;;;;;1.09349;0.04181;;0.04557;;;;;0.04176;;0.00000;443.79;;0.10260;0.15920;0.05572;0.34519;0.00898;0.00000;0.00000;0.32831;;;;0.00000;;;;;;;;;;;;;;;;44148;
GL Finance Plc.;GLF;Leasing;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.00000;;-1.00000;;;;;;;;-1.00000;;;0.00000;;;;;;;0.00000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2020;;;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Icare Leasing Plc.;iCare;Leasing;2021;;;;21;3,487;;470;0;;;4,075;0.9900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,799;470;0;;;;0;;0;0;0;;;;;0;470;;;;;;;;;;;;-0.51592;;-1.03183;;;;;0.00000;;0.00000;22.38;;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;;;;;0.00000;;;;;;;;;;;;;;;;470;
Icare Leasing Plc.;iCare;Leasing;2022;;;;35;10,271;;5,497;99;;;4,117;0.9900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,750;5,497;0;;;;0;;0;0;0;;;;;0;5,497;1.94551;;10.69574;;;;;;;;;-0.17038;;-0.25440;;;;;0.01801;;0.00000;157.06;;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;;;;;0.00000;;;;;;;;;;;;;;;;5497;
Icare Leasing Plc.;iCare;Leasing;2023;;;;47;9,638;;8,236;1,082;;;7,149;0.9900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,590;8,236;35;;;;1,074;;231;62;54;;;;;94;6,686;-0.06163;;0.49827;;;;;;;;;-0.16497;;-0.15973;;;;;0.13137;;0.00000;175.23;;0.00425;0.13040;0.02805;0.00753;0.00656;0.01141;0.00000;0.81180;;;;0.00000;;;;;;;;;;;;;;;;6686;
Icare Leasing Plc.;iCare;Leasing;2024;1;1;2;47;11,657;225;7,439;1,006;8,196;0;7,044;0.9940;3,742;7,305;92;0;354;163;11,657;0;0;0;9;27;8,196;0;3,199;0;0;11,431;7,044;0;0;-6,819;225;2,533;639;1,894;105;1,999;3,297;257;-1,555;0;-1,555;27;-1,582;7,439;0;0;0;0;0;0;0;0;0;0;0;0;0;7,439;0;0.20948;;-0.09677;;;;;;;;;-0.13571;-7.03111;-0.14858;-7.03111;0.17145;0.33659;1.64932;0.13523;0.98199;0.03279;158.28;3,719.50;0.00000;0.00000;0.00000;0.00000;0.00000;1.00000;0.00000;0.00000;0.29845;70.15;;0.32101;50.80444;51.80889;0.02299;0.00000;0.71700;0.00079;0.28222;0.07796;0.23880;0.29845;0.05784;0.02326;-0.14076;;;0;
I-Finance Leasing Plc.;i-Finance;Leasing;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2020;;;;131;54,647;;47,443;5,014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-6,502;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0.11898;;-0.11898;;;;;0.10568;;0.00000;362.16;;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;;;;;0.00000;;;;;;;;;;;;;;;;;
I-Finance Leasing Plc.;i-Finance;Leasing;2021;;;;97;51,330;;44,972;4,435;;;10,146;0.1400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,568;44,972;188;;;;645;;13,573;24,632;2,074;;;;;393;3,468;-0.06070;;-0.05208;;;;;;;;;-0.03055;;-0.02959;;;;;0.09862;;0.00000;463.63;;0.00418;0.01434;0.30181;0.54772;0.04612;0.00874;0.00000;0.07709;;;;0.00000;;;;;;;;;;;;;;;;3467;
I-Finance Leasing Plc.;i-Finance;Leasing;2022;;;;98;35,931;;32,065;4,728;;;14,576;1.0000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-3,972;32,065;145;;;;274;;10,049;15,273;1,372;;;;;281;4,671;-0.30000;;-0.28700;;;;;;;;;-0.11055;;-0.09104;;;;;0.14745;;0.00000;327.19;;0.00452;0.00855;0.31339;0.47631;0.04279;0.00876;0.00000;0.14567;;;;0.00000;;;;;;;;;;;;;;;;4671;
I-Finance Leasing Plc.;i-Finance;Leasing;2023;;;;138;43,078;;19,987;209;;;28,760;1.0000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-7,002;19,987;1,334;;;;93;;5,355;7,774;885;;;;;180;4,366;0.19891;;-0.37667;;;;;;;;;-0.16254;;-0.17725;;;;;0.01046;;0.00000;144.83;;0.06674;0.00465;0.26792;0.38895;0.04428;0.00901;0.00000;0.21844;;;;0.00000;;;;;;;;;;;;;;;;4366;
I-Finance Leasing Plc.;i-Finance;Leasing;2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.00000;;-1.00000;;;;;;;;;;;0.00000;;;;;;;0.00000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KK Fund Leasing Plc.;KK Fund;Leasing;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KK Fund Leasing Plc.;KK Fund;Leasing;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KK Fund Leasing Plc.;KK Fund;Leasing;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KK Fund Leasing Plc.;KK Fund;Leasing;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KK Fund Leasing Plc.;KK Fund;Leasing;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KK Fund Leasing Plc.;KK Fund;Leasing;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KK Fund Leasing Plc.;KK Fund;Leasing;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
